Orthogroup	Mmicro	Mafric
OG0001705	AMC57613.1	CCC25237.1
OG0001706	AMC57630.1	CCC25252.1
OG0001707	AMC57633.1	CCC25255.1
OG0001708	AMC57640.1	CCC25260.1
OG0001709	AMC57641.1	CCC25261.1
OG0001710	AMC57645.1	CCC25264.1
OG0001711	AMC57647.1	CCC25265.1
OG0001712	AMC57655.1	CCC25271.1
OG0001713	AMC57656.1	CCC25272.1
OG0001714	AMC57658.1	CCC25274.1
OG0001715	AMC57662.1	CCC25278.1
OG0001716	AMC57666.1	CCC25282.1
OG0001717	AMC57667.1	CCC25283.1
OG0001718	AMC57678.1	CCC25293.1
OG0001719	AMC57688.1	CCC25302.1
OG0001720	AMC57689.1	CCC25303.1
OG0001721	AMC57690.1	CCC25304.1
OG0001722	AMC57691.1	CCC25305.1
OG0001723	AMC57693.1	CCC25307.1
OG0001724	AMC57695.1	CCC25309.1
OG0001725	AMC57706.1	CCC25320.1
OG0001726	AMC57707.1	CCC25321.1
OG0001727	AMC57708.1	CCC25322.1
OG0001728	AMC57710.1	CCC25324.1
OG0001729	AMC57711.1	CCC25325.1
OG0001730	AMC57712.1	CCC25326.1
OG0001731	AMC57713.1	CCC25327.1
OG0001732	AMC57714.1	CCC25328.1
OG0001733	AMC57717.1	CCC25331.1
OG0001734	AMC57718.1	CCC25332.1
OG0001735	AMC57719.1	CCC25333.1
OG0001736	AMC57721.1	CCC25335.1
OG0001737	AMC57724.1	CCC25338.1
OG0001738	AMC57728.1	CCC25342.1
OG0001739	AMC57735.1	CCC25347.1
OG0001740	AMC57736.1	CCC25348.1
OG0001741	AMC57737.1	CCC25349.1
OG0001742	AMC57762.1	CCC25367.1
OG0001743	AMC57763.1	CCC25368.1
OG0001744	AMC57764.1	CCC25369.1
OG0001745	AMC57765.1	CCC25370.1
OG0001746	AMC57777.1	CCC25380.1
OG0001747	AMC57778.1	CCC25381.1
OG0001748	AMC57783.1	CCC25386.1
OG0001749	AMC57784.1	CCC25387.1
OG0001750	AMC57785.1	CCC25388.1
OG0001751	AMC57787.1	CCC25390.1
OG0001752	AMC57801.1	CCC25406.1
OG0001753	AMC57802.1	CCC25407.1
OG0001754	AMC57816.1	CCC25418.1
OG0001755	AMC57831.1	CCC25433.1
OG0001756	AMC57835.1	CCC25437.1
OG0001757	AMC57837.1	CCC25439.1
OG0001758	AMC57838.1	CCC25440.1
OG0001759	AMC57839.1	CCC25441.1
OG0001760	AMC57850.1	CCC25451.1
OG0001761	AMC57854.1	CCC25455.1
OG0001762	AMC57858.1	CCC25459.1
OG0001763	AMC57863.1	CCC25463.1
OG0001764	AMC57875.1	CCC25472.1
OG0001765	AMC57878.1	CCC25474.1
OG0001766	AMC57886.1	CCC25482.1
OG0001767	AMC57887.1	CCC25483.1
OG0001768	AMC57890.1	CCC25486.1
OG0001769	AMC57891.1	CCC25487.1
OG0001770	AMC57897.1	CCC25493.1
OG0001771	AMC57898.1	CCC25494.1
OG0001772	AMC57899.1	CCC25495.1
OG0001773	AMC57902.1	CCC25498.1
OG0001774	AMC57905.1	CCC25501.1
OG0001775	AMC57906.1	CCC25502.1
OG0001776	AMC57912.1	CCC25508.1
OG0001777	AMC57917.1	CCC25512.1
OG0001778	AMC57920.1	CCC25515.1
OG0001779	AMC57922.1	CCC25517.1
OG0001780	AMC57931.1	CCC25526.1
OG0001781	AMC57936.1	CCC25530.1
OG0001782	AMC57937.1	CCC25532.1
OG0001783	AMC57938.1	CCC25533.1
OG0001784	AMC57939.1	CCC25534.1
OG0001785	AMC57940.1	CCC25535.1
OG0001786	AMC57941.1	CCC25536.1
OG0001787	AMC57947.1	CCC25542.1
OG0001788	AMC57954.1	CCC25549.1
OG0001789	AMC57955.1	CCC25550.1
OG0001790	AMC57965.1	CCC25560.1
OG0001791	AMC57966.1	CCC25561.1
OG0001792	AMC57974.1	CCC25568.1
OG0001793	AMC57976.1	CCC25570.1
OG0001794	AMC57983.1	CCC25576.1
OG0001795	AMC57986.1	CCC25579.1
OG0001796	AMC57995.1	CCC25587.1
OG0001797	AMC58001.1	CCC25592.1
OG0001798	AMC58004.1	CCC25595.1
OG0001799	AMC58005.1	CCC25596.1
OG0001800	AMC58006.1	CCC25597.1
OG0001801	AMC58011.1	CCC25601.1
OG0001802	AMC58012.1	CCC25602.1
OG0001803	AMC58023.1	CCC25612.1
OG0001804	AMC58025.1	CCC25614.1
OG0001805	AMC58026.1	CCC25615.1
OG0001806	AMC58027.1	CCC25616.1
OG0001807	AMC58029.1	CCC25617.1
OG0001808	AMC58031.1	CCC25618.1
OG0001809	AMC58032.1	CCC25619.1
OG0001810	AMC58034.1	CCC25620.1
OG0001811	AMC58044.1	CCC25630.1
OG0001812	AMC58045.1	CCC25631.1
OG0001813	AMC58050.1	CCC25636.1
OG0001814	AMC58053.1	CCC25639.1
OG0001815	AMC58057.1	CCC25643.1
OG0001816	AMC58058.1	CCC25644.1
OG0001817	AMC58059.1	CCC25645.1
OG0001818	AMC58078.1	CCC25658.1
OG0001819	AMC58082.1	CCC25662.1
OG0001820	AMC58083.1	CCC25663.1
OG0001821	AMC58085.1	CCC25665.1
OG0001822	AMC58102.1	CCC25681.1
OG0001823	AMC58112.1	CCC25691.1
OG0001824	AMC58119.1	CCC25698.1
OG0001825	AMC58120.1	CCC25699.1
OG0001826	AMC58125.1	CCC25704.1
OG0001827	AMC58126.1	CCC25705.1
OG0001828	AMC58127.1	CCC25706.1
OG0001829	AMC58129.1	CCC25708.1
OG0001830	AMC58131.1	CCC25710.1
OG0001831	AMC58132.1	CCC25711.1
OG0001832	AMC58133.1	CCC25712.1
OG0001833	AMC58150.1	CCC25729.1
OG0001834	AMC58151.1	CCC25730.1
OG0001835	AMC58152.1	CCC25731.1
OG0001836	AMC58156.1	CCC25734.1
OG0001837	AMC58176.1	CCC25752.1
OG0001838	AMC58177.1	CCC25753.1
OG0001839	AMC58178.1	CCC25754.1
OG0001840	AMC58179.1	CCC25755.1
OG0001841	AMC58180.1	CCC25756.1
OG0001842	AMC58186.1	CCC25761.1
OG0001843	AMC58187.1	CCC25762.1
OG0001844	AMC58192.1	CCC25767.1
OG0001845	AMC58193.1	CCC25768.1
OG0001846	AMC58194.1	CCC25769.1
OG0001847	AMC58196.1	CCC25771.1
OG0001848	AMC58197.1	CCC25772.1
OG0001849	AMC58199.1	CCC25773.1
OG0001850	AMC58200.1	CCC25774.1
OG0001851	AMC58201.1	CCC25775.1
OG0001852	AMC58202.1	CCC25776.1
OG0001853	AMC58203.1	CCC25777.1
OG0001854	AMC58204.1	CCC25778.1
OG0001855	AMC58219.1	CCC25793.1
OG0001856	AMC58235.1	CCC25809.1
OG0001857	AMC58237.1	CCC25811.1
OG0001858	AMC58243.1	CCC25817.1
OG0001859	AMC58244.1	CCC25818.1
OG0001860	AMC58245.1	CCC25819.1
OG0001861	AMC58267.1	CCC25836.1
OG0001862	AMC58268.1	CCC25837.1
OG0001863	AMC58273.1	CCC25841.1
OG0001864	AMC58278.1	CCC25846.1
OG0001865	AMC58279.1	CCC25847.1
OG0001866	AMC58280.1	CCC25848.1
OG0001867	AMC58281.1	CCC25849.1
OG0001868	AMC58285.1	CCC25853.1
OG0001869	AMC58289.1	CCC25857.1
OG0001870	AMC58291.1	CCC25859.1
OG0001871	AMC58292.1	CCC25860.1
OG0001872	AMC58295.1	CCC25862.1
OG0001874	AMC58302.1	CCC25867.1
OG0001875	AMC58305.1	CCC25869.1
OG0001876	AMC58306.1	CCC25870.1
OG0001877	AMC58309.1	CCC25873.1
OG0001878	AMC58316.1	CCC25880.1
OG0001879	AMC58317.1	CCC25881.1
OG0001880	AMC58319.1	CCC25883.1
OG0001881	AMC58323.1	CCC25886.1
OG0001882	AMC58325.1	CCC25888.1
OG0001883	AMC58333.1	CCC25894.1
OG0001884	AMC58341.1	CCC25900.1
OG0001885	AMC58345.1	CCC25904.1
OG0001886	AMC58349.1	CCC25908.1
OG0001887	AMC58350.1	CCC25909.1
OG0001888	AMC58351.1	CCC25910.1
OG0001889	AMC58358.1	CCC25916.1
OG0001890	AMC58362.1	CCC25919.1
OG0001891	AMC58364.1	CCC25921.1
OG0001892	AMC58366.1	CCC25924.1
OG0001893	AMC58368.1	CCC25926.1
OG0001894	AMC58374.1	CCC25932.1
OG0001895	AMC58375.1	CCC25933.1
OG0001896	AMC58378.1	CCC25936.1
OG0001897	AMC58381.1	CCC25939.1
OG0001898	AMC58387.1	CCC25945.1
OG0001899	AMC58388.1	CCC25946.1
OG0001900	AMC58389.1	CCC25947.1
OG0001901	AMC58391.1	CCC25949.1
OG0001902	AMC58392.1	CCC25950.1
OG0001903	AMC58393.1	CCC25951.1
OG0001904	AMC58397.1	CCC25954.1
OG0001905	AMC58406.1	CCC25962.1
OG0001906	AMC58407.1	CCC25963.1
OG0001907	AMC58412.1	CCC25968.1
OG0001908	AMC58415.1	CCC25970.1
OG0001909	AMC58426.1	CCC25978.1
OG0001910	AMC58427.1	CCC25979.1
OG0001911	AMC58433.1	CCC25985.1
OG0001912	AMC58435.1	CCC25987.1
OG0001913	AMC58437.1	CCC25989.1
OG0001914	AMC58452.1	CCC26000.1
OG0001915	AMC58456.1	CCC26004.1
OG0001916	AMC58461.1	CCC26008.1
OG0001917	AMC58472.1	CCC26018.1
OG0001918	AMC58474.1	CCC26020.1
OG0001919	AMC58477.1	CCC26024.1
OG0001920	AMC58479.1	CCC26026.1
OG0001921	AMC58486.1	CCC26034.1
OG0001922	AMC58491.1	CCC26039.1
OG0001923	AMC58492.1	CCC26040.1
OG0001924	AMC58508.1	CCC26052.1
OG0001925	AMC58510.1	CCC26054.1
OG0001926	AMC58511.1	CCC26055.1
OG0001927	AMC58512.1	CCC26056.1
OG0001928	AMC58513.1	CCC26057.1
OG0001929	AMC58533.1	CCC26072.1
OG0001930	AMC58544.1	CCC26081.1
OG0001931	AMC58545.1	CCC26082.1
OG0001932	AMC58546.1	CCC26083.1
OG0001933	AMC58565.1	CCC26101.1
OG0001934	AMC58568.1	CCC26103.1
OG0001935	AMC58569.1	CCC26104.1
OG0001936	AMC58578.1	CCC26109.1
OG0001937	AMC58581.1	CCC26110.1
OG0001938	AMC58584.1	CCC26112.1
OG0001939	AMC58585.1	CCC26113.1
OG0001940	AMC58586.1	CCC26114.1
OG0001941	AMC58587.1	CCC26115.1
OG0001942	AMC58589.1	CCC26116.1
OG0001943	AMC58611.1	CCC26141.1
OG0001944	AMC58613.1	CCC26142.1
OG0001945	AMC58614.1	CCC26143.1
OG0001946	AMC58615.1	CCC26144.1
OG0001947	AMC58616.1	CCC26145.1
OG0001948	AMC58617.1	CCC26146.1
OG0001949	AMC58618.1	CCC26147.1
OG0001950	AMC58619.1	CCC26148.1
OG0001951	AMC58620.1	CCC26149.1
OG0001952	AMC58621.1	CCC26150.1
OG0001953	AMC58623.1	CCC26151.1
OG0001954	AMC58628.1	CCC26154.1
OG0001955	AMC58633.1	CCC26159.1
OG0001956	AMC58634.1	CCC26160.1
OG0001958	AMC58642.1	CCC26169.1
OG0001959	AMC58643.1	CCC26170.1
OG0001960	AMC58659.1	CCC26184.1
OG0001961	AMC58667.1	CCC26191.1
OG0001962	AMC58677.1	CCC26201.1
OG0001963	AMC58678.1	CCC26202.1
OG0001964	AMC58681.1	CCC26205.1
OG0001965	AMC58682.1	CCC26206.1
OG0001966	AMC58685.1	CCC26208.1
OG0001967	AMC58687.1	CCC26210.1
OG0001968	AMC58688.1	CCC26211.1
OG0001969	AMC58689.1	CCC26212.1
OG0001970	AMC58690.1	CCC26213.1
OG0001971	AMC58691.1	CCC26214.1
OG0001972	AMC58696.1	CCC26218.1
OG0001973	AMC58697.1	CCC26219.1
OG0001974	AMC58700.1	CCC26222.1
OG0001975	AMC58705.1	CCC26228.1
OG0001976	AMC58707.1	CCC26229.1
OG0001977	AMC58710.1	CCC26232.1
OG0001978	AMC58719.1	CCC26241.1
OG0001979	AMC58720.1	CCC26242.1
OG0001980	AMC58721.1	CCC26243.1
OG0001981	AMC58724.1	CCC26245.1
OG0001982	AMC58731.1	CCC26250.1
OG0001983	AMC58732.1	CCC26251.1
OG0001984	AMC58734.1	CCC26253.1
OG0001985	AMC58738.1	CCC26257.1
OG0001986	AMC58748.1	CCC26267.1
OG0001987	AMC58757.1	CCC26277.1
OG0001988	AMC58758.1	CCC26278.1
OG0001989	AMC58759.1	CCC26279.1
OG0001990	AMC58760.1	CCC26280.1
OG0001991	AMC58762.1	CCC26282.1
OG0001992	AMC58774.1	CCC26295.1
OG0001993	AMC58776.1	CCC26297.1
OG0001994	AMC58781.1	CCC26302.1
OG0001995	AMC58785.1	CCC26306.1
OG0001996	AMC58786.1	CCC26307.1
OG0001997	AMC58787.1	CCC26308.1
OG0001998	AMC58788.1	CCC26309.1
OG0001999	AMC58802.1	CCC26322.1
OG0002000	AMC58805.1	CCC26325.1
OG0002001	AMC58825.1	CCC26341.1
OG0002002	AMC58828.1	CCC26344.1
OG0002003	AMC58830.1	CCC26346.1
OG0002004	AMC58834.1	CCC26349.1
OG0002005	AMC58837.1	CCC26352.1
OG0002006	AMC58838.1	CCC26353.1
OG0002007	AMC58841.1	CCC26356.1
OG0002008	AMC58847.1	CCC26361.1
OG0002009	AMC58850.1	CCC26364.1
OG0002010	AMC58864.1	CCC26377.1
OG0002011	AMC58865.1	CCC26378.1
OG0002012	AMC58867.1	CCC26380.1
OG0002013	AMC58901.1	CCC26411.1
OG0002014	AMC58907.1	CCC26417.1
OG0002015	AMC58912.1	CCC26422.1
OG0002016	AMC58913.1	CCC26423.1
OG0002017	AMC58914.1	CCC26424.1
OG0002018	AMC58915.1	CCC26425.1
OG0002019	AMC58916.1	CCC26426.1
OG0002020	AMC58932.1	CCC26442.1
OG0002021	AMC58934.1	CCC26444.1
OG0002022	AMC58938.1	CCC26446.1
OG0002023	AMC58940.1	CCC26448.1
OG0002024	AMC58941.1	CCC26449.1
OG0002025	AMC58945.1	CCC26452.1
OG0002026	AMC58946.1	CCC26453.1
OG0002027	AMC58956.1	CCC26460.1
OG0002028	AMC58960.1	CCC26463.1
OG0002029	AMC58970.1	CCC26473.1
OG0002030	AMC58973.1	CCC26476.1
OG0002031	AMC58993.1	CCC26494.1
OG0002032	AMC58994.1	CCC26495.1
OG0002033	AMC59000.1	CCC26501.1
OG0002034	AMC59019.1	CCC26519.1
OG0002035	AMC59026.1	CCC26525.1
OG0002036	AMC59027.1	CCC26526.1
OG0002038	AMC59042.1	CCC26538.1
OG0002039	AMC59045.1	CCC26541.1
OG0002040	AMC59056.1	CCC26548.1
OG0002041	AMC59057.1	CCC26549.1
OG0002042	AMC59076.1	CCC26568.1
OG0002043	AMC59095.1	CCC26584.1
OG0002044	AMC59099.1	CCC26587.1
OG0002045	AMC59146.1	CCC26630.1
OG0002046	AMC59147.1	CCC26631.1
OG0002047	AMC59148.1	CCC26632.1
OG0002048	AMC59157.1	CCC26641.1
OG0002049	AMC59158.1	CCC26642.1
OG0002050	AMC59165.1	CCC26649.1
OG0002051	AMC59179.1	CCC26662.1
OG0002052	AMC59183.1	CCC26666.1
OG0002053	AMC59187.1	CCC26670.1
OG0002054	AMC59197.1	CCC26681.1
OG0002055	AMC59198.1	CCC26682.1
OG0002056	AMC59208.1	CCC26692.1
OG0002057	AMC59219.1	CCC26703.1
OG0002058	AMC59220.1	CCC26704.1
OG0002059	AMC59221.1	CCC26705.1
OG0002060	AMC59222.1	CCC26706.1
OG0002061	AMC59223.1	CCC26707.1
OG0002062	AMC59227.1	CCC26711.1
OG0002063	AMC59232.1	CCC26716.1
OG0002064	AMC59234.1	CCC26718.1
OG0002065	AMC59241.1	CCC26722.1
OG0002066	AMC59274.1	CCC26754.1
OG0002067	AMC59275.1	CCC26756.1
OG0002068	AMC59295.1	CCC26774.1
OG0002069	AMC59300.1	CCC26778.1
OG0002070	AMC59301.1	CCC26779.1
OG0002071	AMC59302.1	CCC26780.1
OG0002072	AMC59317.1	CCC26791.1
OG0002073	AMC59340.1	CCC26811.1
OG0002074	AMC59341.1	CCC26812.1
OG0002075	AMC59346.1	CCC26817.1
OG0002076	AMC59350.1	CCC26821.1
OG0002077	AMC59367.1	CCC26835.1
OG0002078	AMC59369.1	CCC26837.1
OG0002079	AMC59372.1	CCC26840.1
OG0002081	AMC59378.1	CCC26845.1
OG0002082	AMC59381.1	CCC26847.1
OG0002083	AMC59393.1	CCC26858.1
OG0002084	AMC59400.1	CCC26864.1
OG0002085	AMC59404.1	CCC26868.1
OG0002086	AMC59405.1	CCC26869.1
OG0002087	AMC59407.1	CCC26871.1
OG0002088	AMC59409.1	CCC26873.1
OG0002089	AMC59412.1	CCC26877.1
OG0002090	AMC59413.1	CCC26878.1
OG0002091	AMC59445.1	CCC26906.1
OG0002092	AMC59447.1	CCC26908.1
OG0002093	AMC59455.1	CCC26915.1
OG0002094	AMC59456.1	CCC26916.1
OG0002095	AMC59457.1	CCC26917.1
OG0002096	AMC59465.1	CCC26926.1
OG0002097	AMC59473.1	CCC26933.1
OG0002098	AMC59474.1	CCC26934.1
OG0002099	AMC59476.1	CCC26936.1
OG0002100	AMC59479.1	CCC26939.1
OG0002101	AMC59489.1	CCC26949.1
OG0002102	AMC59490.1	CCC26950.1
OG0002103	AMC59491.1	CCC26951.1
OG0002104	AMC59495.1	CCC26955.1
OG0002105	AMC59498.1	CCC26958.1
OG0002106	AMC59500.1	CCC26960.1
OG0002107	AMC59501.1	CCC26961.1
OG0002108	AMC59502.1	CCC26962.1
OG0002109	AMC59505.1	CCC26965.1
OG0002110	AMC59506.1	CCC26966.1
OG0002111	AMC59507.1	CCC26967.1
OG0002112	AMC59511.1	CCC26970.1
OG0002113	AMC59512.1	CCC26971.1
OG0002114	AMC59515.1	CCC26974.1
OG0002115	AMC59518.1	CCC26977.1
OG0002116	AMC59523.1	CCC26980.1
OG0002117	AMC59526.1	CCC26983.1
OG0002118	AMC59528.1	CCC26985.1
OG0002119	AMC59529.1	CCC26986.1
OG0002120	AMC59530.1	CCC26987.1
OG0002121	AMC59534.1	CCC26990.1
OG0002122	AMC59535.1	CCC26991.1
OG0002123	AMC59547.1	CCC27001.1
OG0002124	AMC59548.1	CCC27002.1
OG0002125	AMC59549.1	CCC27003.1
OG0002126	AMC59560.1	CCC27013.1
OG0002127	AMC59562.1	CCC27015.1
OG0002128	AMC59566.1	CCC27018.1
OG0002129	AMC59570.1	CCC27021.1
OG0002130	AMC59571.1	CCC27023.1
OG0002131	AMC59574.1	CCC27025.1
OG0002132	AMC59578.1	CCC27028.1
OG0002133	AMC59581.1	CCC27031.1
OG0002134	AMC59596.1	CCC27045.1
OG0002135	AMC59604.1	CCC27053.1
OG0002136	AMC59609.1	CCC27056.1
OG0002137	AMC59612.1	CCC27059.1
OG0002138	AMC59613.1	CCC27060.1
OG0002139	AMC59621.1	CCC27065.1
OG0002140	AMC59631.1	CCC27073.1
OG0002141	AMC59641.1	CCC27082.1
OG0002142	AMC59646.1	CCC27086.1
OG0002143	AMC59663.1	CCC27103.1
OG0002144	AMC59664.1	CCC27104.1
OG0002145	AMC59671.1	CCC27110.1
OG0002146	AMC59679.1	CCC27118.1
OG0002147	AMC59680.1	CCC27119.1
OG0002148	AMC59682.1	CCC27121.1
OG0002149	AMC59689.1	CCC27127.1
OG0002150	AMC59690.1	CCC27128.1
OG0002151	AMC59692.1	CCC27130.1
OG0002152	AMC59693.1	CCC27131.1
OG0002153	AMC59694.1	CCC27132.1
OG0002154	AMC59697.1	CCC27134.1
OG0002155	AMC59703.1	CCC27138.1
OG0002156	AMC59705.1	CCC27140.1
OG0002157	AMC59706.1	CCC27141.1
OG0002158	AMC59707.1	CCC27142.1
OG0002160	AMC59712.1	CCC27147.1
OG0002161	AMC59715.1	CCC27149.1
OG0002162	AMC59716.1	CCC27150.1
OG0002163	AMC59718.1	CCC27151.1
OG0002164	AMC59719.1	CCC27152.1
OG0002165	AMC59723.1	CCC27156.1
OG0002167	AMC59729.1	CCC27162.1
OG0002168	AMC59730.1	CCC27163.1
OG0002169	AMC59731.1	CCC27164.1
OG0002170	AMC59744.1	CCC27173.1
OG0002171	AMC59745.1	CCC27174.1
OG0002172	AMC59763.1	CCC27190.1
OG0002173	AMC59769.1	CCC27196.1
OG0002174	AMC59777.1	CCC27202.1
OG0002175	AMC59787.1	CCC27211.1
OG0002176	AMC59796.1	CCC27219.1
OG0002177	AMC59797.1	CCC27220.1
OG0002178	AMC59805.1	CCC27225.1
OG0002179	AMC59813.1	CCC27233.1
OG0002180	AMC59816.1	CCC27236.1
OG0002181	AMC59838.1	CCC27255.1
OG0002182	AMC59844.1	CCC27261.1
OG0002183	AMC59854.1	CCC27270.1
OG0002184	AMC59857.1	CCC27272.1
OG0002185	AMC59858.1	CCC27273.1
OG0002186	AMC59874.1	CCC27286.1
OG0002187	AMC59878.1	CCC27289.1
OG0002188	AMC59892.1	CCC27301.1
OG0002189	AMC59899.1	CCC27308.1
OG0002190	AMC59905.1	CCC27313.1
OG0002191	AMC59906.1	CCC27314.1
OG0002192	AMC59907.1	CCC27315.1
OG0002193	AMC59909.1	CCC27317.1
OG0002194	AMC59910.1	CCC27318.1
OG0002195	AMC59912.1	CCC27319.1
OG0002196	AMC59914.1	CCC27321.1
OG0002197	AMC59923.1	CCC27329.1
OG0002198	AMC59925.1	CCC27330.1
OG0002199	AMC59926.1	CCC27331.1
OG0002200	AMC59927.1	CCC27332.1
OG0002201	AMC59928.1	CCC27333.1
OG0002202	AMC59932.1	CCC27337.1
OG0002203	AMC59936.1	CCC27341.1
OG0002204	AMC59938.1	CCC27343.1
OG0002205	AMC59941.1	CCC27346.1
OG0002206	AMC59944.1	CCC27350.1
OG0002207	AMC59953.1, AMC59952.1	CCC27358.1
OG0002208	AMC59955.1	CCC27360.1
OG0002209	AMC59957.1	CCC27362.1
OG0002210	AMC59961.1	CCC27367.1
OG0002211	AMC59962.1	CCC27368.1
OG0002212	AMC59963.1	CCC27369.1
OG0002213	AMC59973.1	CCC27378.1
OG0002214	AMC59993.1	CCC27395.1
OG0002215	AMC59994.1	CCC27396.1
OG0002216	AMC59995.1	CCC27397.1
OG0002217	AMC60000.1	CCC27402.1
OG0002218	AMC60002.1	CCC27404.1
OG0002219	AMC60003.1	CCC27405.1
OG0002220	AMC60004.1	CCC27406.1
OG0002221	AMC60007.1	CCC27409.1
OG0002222	AMC60010.1	CCC27412.1
OG0002223	AMC60013.1	CCC27415.1
OG0002224	AMC60027.1	CCC27428.1
OG0002225	AMC60043.1	CCC27444.1
OG0002226	AMC60046.1	CCC27447.1
OG0002227	AMC60049.1	CCC27449.1
OG0002228	AMC60050.1	CCC27450.1
OG0002229	AMC60060.1	CCC27459.1
OG0002230	AMC60063.1	CCC27462.1
OG0002231	AMC60064.1	CCC27463.1
OG0002232	AMC60066.1	CCC27464.1
OG0002233	AMC60067.1	CCC27465.1
OG0002234	AMC60070.1	CCC27468.1
OG0002235	AMC60071.1	CCC27469.1
OG0002236	AMC60072.1	CCC27470.1
OG0002237	AMC60074.1	CCC27471.1
OG0002238	AMC60076.1	CCC27472.1
OG0002239	AMC60082.1	CCC27477.1
OG0002240	AMC60088.1	CCC27482.1
OG0002241	AMC60089.1	CCC27483.1
OG0002242	AMC60093.1	CCC27488.1
OG0002243	AMC60095.1	CCC27490.1
OG0002244	AMC60096.1	CCC27491.1
OG0002245	AMC60097.1	CCC27492.1
OG0002246	AMC60105.1	CCC27500.1
OG0002247	AMC60107.1	CCC27502.1
OG0002248	AMC60108.1	CCC27503.1
OG0002249	AMC60114.1	CCC27508.1
OG0002250	AMC60116.1	CCC27510.1
OG0002251	AMC60117.1	CCC27511.1
OG0002252	AMC60122.1	CCC27515.1
OG0002253	AMC61211.1, AMC60124.1	CCC27517.1
OG0002254	AMC60127.1	CCC27520.1
OG0002255	AMC60145.1	CCC27537.1
OG0002256	AMC60146.1	CCC27540.1
OG0002257	AMC60147.1	CCC27541.1
OG0002258	AMC60148.1	CCC27542.1
OG0002259	AMC60149.1	CCC27543.1
OG0002260	AMC60156.1	CCC27550.1
OG0002261	AMC60157.1	CCC27551.1
OG0002262	AMC60166.1	CCC27558.1
OG0002263	AMC60173.1	CCC27565.1
OG0002264	AMC60178.1	CCC27571.1
OG0002265	AMC60193.1	CCC27580.1
OG0002266	AMC60196.1	CCC27583.1
OG0002267	AMC60197.1	CCC27584.1
OG0002268	AMC60198.1	CCC27585.1
OG0002269	AMC60200.1	CCC27587.1
OG0002270	AMC60201.1	CCC27588.1
OG0002271	AMC60204.1	CCC27591.1
OG0002272	AMC60209.1	CCC27595.1
OG0002273	AMC60216.1	CCC27601.1
OG0002274	AMC60217.1	CCC27602.1
OG0002275	AMC60236.1	CCC27618.1
OG0002276	AMC60257.1	CCC27638.1
OG0002277	AMC60262.1	CCC27643.1
OG0002278	AMC60266.1	CCC27647.1
OG0002279	AMC60274.1	CCC27655.1
OG0002280	AMC60276.1	CCC27657.1
OG0002281	AMC60280.1	CCC27661.1
OG0002282	AMC60281.1	CCC27662.1
OG0002283	AMC60283.1	CCC27664.1
OG0002284	AMC60284.1	CCC27665.1
OG0002285	AMC60291.1	CCC27671.1
OG0002286	AMC60305.1	CCC27684.1
OG0002287	AMC60306.1	CCC27685.1
OG0002288	AMC60308.1	CCC27688.1
OG0002289	AMC60325.1	CCC27705.1
OG0002290	AMC60328.1	CCC27708.1
OG0002291	AMC60329.1	CCC27709.1
OG0002292	AMC60331.1	CCC27711.1
OG0002293	AMC60336.1	CCC27716.1
OG0002294	AMC60337.1	CCC27717.1
OG0002295	AMC60338.1	CCC27718.1
OG0002296	AMC60342.1	CCC27722.1
OG0002297	AMC60351.1	CCC27727.1
OG0002298	AMC60378.1	CCC27741.1
OG0002299	AMC60379.1	CCC27742.1
OG0002300	AMC60380.1	CCC27743.1
OG0002301	AMC60381.1	CCC27744.1
OG0002302	AMC60385.1	CCC27748.1
OG0002303	AMC60386.1	CCC27749.1
OG0002304	AMC60391.1	CCC27753.1
OG0002305	AMC60401.1	CCC27763.1
OG0002306	AMC60403.1	CCC27765.1
OG0002307	AMC60404.1	CCC27766.1
OG0002308	AMC60405.1	CCC27767.1
OG0002309	AMC60406.1	CCC27768.1
OG0002310	AMC60416.1	CCC27778.1
OG0002311	AMC60423.1	CCC27785.1
OG0002312	AMC60424.1	CCC27786.1
OG0002313	AMC60425.1	CCC27787.1
OG0002314	AMC60427.1	CCC27789.1
OG0002315	AMC60434.1	CCC27796.1
OG0002316	AMC60443.1	CCC27805.1
OG0002317	AMC60456.1	CCC27818.1
OG0002318	AMC60457.1	CCC27819.1
OG0002319	AMC60458.1	CCC27820.1
OG0002320	AMC60462.1	CCC27824.1
OG0002321	AMC60463.1	CCC27825.1
OG0002322	AMC60464.1	CCC27826.1
OG0002323	AMC60474.1	CCC27837.1
OG0002324	AMC60477.1	CCC27840.1
OG0002325	AMC60478.1	CCC27841.1
OG0002326	AMC60486.1	CCC27848.1
OG0002327	AMC60491.1	CCC27853.1
OG0002328	AMC60495.1	CCC27856.1
OG0002329	AMC60501.1	CCC27862.1
OG0002330	AMC60502.1	CCC27863.1
OG0002331	AMC60503.1	CCC27864.1
OG0002332	AMC60504.1	CCC27865.1
OG0002333	AMC60511.1, AMC58499.1	CCC27872.1
OG0002334	AMC60513.1	CCC27874.1
OG0002335	AMC60514.1	CCC27875.1
OG0002336	AMC61674.1	CCC27885.1
OG0002337	AMC60550.1	CCC27906.1
OG0002338	AMC60556.1	CCC27912.1
OG0002340	AMC60560.1	CCC27917.1
OG0002341	AMC60563.1	CCC27920.1
OG0002342	AMC60565.1	CCC27922.1
OG0002343	AMC60566.1	CCC27923.1
OG0002344	AMC60567.1	CCC27924.1
OG0002345	AMC60568.1	CCC27925.1
