Orthogroup	Mafric	Mmicro
OG0001705	CCC25237.1	AMC57613.1
OG0001706	CCC25252.1	AMC57630.1
OG0001707	CCC25255.1	AMC57633.1
OG0001708	CCC25260.1	AMC57640.1
OG0001709	CCC25261.1	AMC57641.1
OG0001710	CCC25264.1	AMC57645.1
OG0001711	CCC25265.1	AMC57647.1
OG0001712	CCC25271.1	AMC57655.1
OG0001713	CCC25272.1	AMC57656.1
OG0001714	CCC25274.1	AMC57658.1
OG0001715	CCC25278.1	AMC57662.1
OG0001716	CCC25282.1	AMC57666.1
OG0001717	CCC25283.1	AMC57667.1
OG0001718	CCC25293.1	AMC57678.1
OG0001719	CCC25302.1	AMC57688.1
OG0001720	CCC25303.1	AMC57689.1
OG0001721	CCC25304.1	AMC57690.1
OG0001722	CCC25305.1	AMC57691.1
OG0001723	CCC25307.1	AMC57693.1
OG0001724	CCC25309.1	AMC57695.1
OG0001725	CCC25320.1	AMC57706.1
OG0001726	CCC25321.1	AMC57707.1
OG0001727	CCC25322.1	AMC57708.1
OG0001728	CCC25324.1	AMC57710.1
OG0001729	CCC25325.1	AMC57711.1
OG0001730	CCC25326.1	AMC57712.1
OG0001731	CCC25327.1	AMC57713.1
OG0001732	CCC25328.1	AMC57714.1
OG0001733	CCC25331.1	AMC57717.1
OG0001734	CCC25332.1	AMC57718.1
OG0001735	CCC25333.1	AMC57719.1
OG0001736	CCC25335.1	AMC57721.1
OG0001737	CCC25338.1	AMC57724.1
OG0001738	CCC25342.1	AMC57728.1
OG0001739	CCC25347.1	AMC57735.1
OG0001740	CCC25348.1	AMC57736.1
OG0001741	CCC25349.1	AMC57737.1
OG0001742	CCC25367.1	AMC57762.1
OG0001743	CCC25368.1	AMC57763.1
OG0001744	CCC25369.1	AMC57764.1
OG0001745	CCC25370.1	AMC57765.1
OG0001746	CCC25380.1	AMC57777.1
OG0001747	CCC25381.1	AMC57778.1
OG0001748	CCC25386.1	AMC57783.1
OG0001749	CCC25387.1	AMC57784.1
OG0001750	CCC25388.1	AMC57785.1
OG0001751	CCC25390.1	AMC57787.1
OG0001752	CCC25406.1	AMC57801.1
OG0001753	CCC25407.1	AMC57802.1
OG0001754	CCC25418.1	AMC57816.1
OG0001755	CCC25433.1	AMC57831.1
OG0001756	CCC25437.1	AMC57835.1
OG0001757	CCC25439.1	AMC57837.1
OG0001758	CCC25440.1	AMC57838.1
OG0001759	CCC25441.1	AMC57839.1
OG0001760	CCC25451.1	AMC57850.1
OG0001761	CCC25455.1	AMC57854.1
OG0001762	CCC25459.1	AMC57858.1
OG0001763	CCC25463.1	AMC57863.1
OG0001764	CCC25472.1	AMC57875.1
OG0001765	CCC25474.1	AMC57878.1
OG0001766	CCC25482.1	AMC57886.1
OG0001767	CCC25483.1	AMC57887.1
OG0001768	CCC25486.1	AMC57890.1
OG0001769	CCC25487.1	AMC57891.1
OG0001770	CCC25493.1	AMC57897.1
OG0001771	CCC25494.1	AMC57898.1
OG0001772	CCC25495.1	AMC57899.1
OG0001773	CCC25498.1	AMC57902.1
OG0001774	CCC25501.1	AMC57905.1
OG0001775	CCC25502.1	AMC57906.1
OG0001776	CCC25508.1	AMC57912.1
OG0001777	CCC25512.1	AMC57917.1
OG0001778	CCC25515.1	AMC57920.1
OG0001779	CCC25517.1	AMC57922.1
OG0001780	CCC25526.1	AMC57931.1
OG0001781	CCC25530.1	AMC57936.1
OG0001782	CCC25532.1	AMC57937.1
OG0001783	CCC25533.1	AMC57938.1
OG0001784	CCC25534.1	AMC57939.1
OG0001785	CCC25535.1	AMC57940.1
OG0001786	CCC25536.1	AMC57941.1
OG0001787	CCC25542.1	AMC57947.1
OG0001788	CCC25549.1	AMC57954.1
OG0001789	CCC25550.1	AMC57955.1
OG0001790	CCC25560.1	AMC57965.1
OG0001791	CCC25561.1	AMC57966.1
OG0001792	CCC25568.1	AMC57974.1
OG0001793	CCC25570.1	AMC57976.1
OG0001794	CCC25576.1	AMC57983.1
OG0001795	CCC25579.1	AMC57986.1
OG0001796	CCC25587.1	AMC57995.1
OG0001797	CCC25592.1	AMC58001.1
OG0001798	CCC25595.1	AMC58004.1
OG0001799	CCC25596.1	AMC58005.1
OG0001800	CCC25597.1	AMC58006.1
OG0001801	CCC25601.1	AMC58011.1
OG0001802	CCC25602.1	AMC58012.1
OG0001803	CCC25612.1	AMC58023.1
OG0001804	CCC25614.1	AMC58025.1
OG0001805	CCC25615.1	AMC58026.1
OG0001806	CCC25616.1	AMC58027.1
OG0001807	CCC25617.1	AMC58029.1
OG0001808	CCC25618.1	AMC58031.1
OG0001809	CCC25619.1	AMC58032.1
OG0001810	CCC25620.1	AMC58034.1
OG0001811	CCC25630.1	AMC58044.1
OG0001812	CCC25631.1	AMC58045.1
OG0001813	CCC25636.1	AMC58050.1
OG0001814	CCC25639.1	AMC58053.1
OG0001815	CCC25643.1	AMC58057.1
OG0001816	CCC25644.1	AMC58058.1
OG0001817	CCC25645.1	AMC58059.1
OG0001818	CCC25658.1	AMC58078.1
OG0001819	CCC25662.1	AMC58082.1
OG0001820	CCC25663.1	AMC58083.1
OG0001821	CCC25665.1	AMC58085.1
OG0001822	CCC25681.1	AMC58102.1
OG0001823	CCC25691.1	AMC58112.1
OG0001824	CCC25698.1	AMC58119.1
OG0001825	CCC25699.1	AMC58120.1
OG0001826	CCC25704.1	AMC58125.1
OG0001827	CCC25705.1	AMC58126.1
OG0001828	CCC25706.1	AMC58127.1
OG0001829	CCC25708.1	AMC58129.1
OG0001830	CCC25710.1	AMC58131.1
OG0001831	CCC25711.1	AMC58132.1
OG0001832	CCC25712.1	AMC58133.1
OG0001833	CCC25729.1	AMC58150.1
OG0001834	CCC25730.1	AMC58151.1
OG0001835	CCC25731.1	AMC58152.1
OG0001836	CCC25734.1	AMC58156.1
OG0001837	CCC25752.1	AMC58176.1
OG0001838	CCC25753.1	AMC58177.1
OG0001839	CCC25754.1	AMC58178.1
OG0001840	CCC25755.1	AMC58179.1
OG0001841	CCC25756.1	AMC58180.1
OG0001842	CCC25761.1	AMC58186.1
OG0001843	CCC25762.1	AMC58187.1
OG0001844	CCC25767.1	AMC58192.1
OG0001845	CCC25768.1	AMC58193.1
OG0001846	CCC25769.1	AMC58194.1
OG0001847	CCC25771.1	AMC58196.1
OG0001848	CCC25772.1	AMC58197.1
OG0001849	CCC25773.1	AMC58199.1
OG0001850	CCC25774.1	AMC58200.1
OG0001851	CCC25775.1	AMC58201.1
OG0001852	CCC25776.1	AMC58202.1
OG0001853	CCC25777.1	AMC58203.1
OG0001854	CCC25778.1	AMC58204.1
OG0001855	CCC25793.1	AMC58219.1
OG0001856	CCC25809.1	AMC58235.1
OG0001857	CCC25811.1	AMC58237.1
OG0001858	CCC25817.1	AMC58243.1
OG0001859	CCC25818.1	AMC58244.1
OG0001860	CCC25819.1	AMC58245.1
OG0001861	CCC25836.1	AMC58267.1
OG0001862	CCC25837.1	AMC58268.1
OG0001863	CCC25841.1	AMC58273.1
OG0001864	CCC25846.1	AMC58278.1
OG0001865	CCC25847.1	AMC58279.1
OG0001866	CCC25848.1	AMC58280.1
OG0001867	CCC25849.1	AMC58281.1
OG0001868	CCC25853.1	AMC58285.1
OG0001869	CCC25857.1	AMC58289.1
OG0001870	CCC25859.1	AMC58291.1
OG0001871	CCC25860.1	AMC58292.1
OG0001872	CCC25862.1	AMC58295.1
OG0001874	CCC25867.1	AMC58302.1
OG0001875	CCC25869.1	AMC58305.1
OG0001876	CCC25870.1	AMC58306.1
OG0001877	CCC25873.1	AMC58309.1
OG0001878	CCC25880.1	AMC58316.1
OG0001879	CCC25881.1	AMC58317.1
OG0001880	CCC25883.1	AMC58319.1
OG0001881	CCC25886.1	AMC58323.1
OG0001882	CCC25888.1	AMC58325.1
OG0001883	CCC25894.1	AMC58333.1
OG0001884	CCC25900.1	AMC58341.1
OG0001885	CCC25904.1	AMC58345.1
OG0001886	CCC25908.1	AMC58349.1
OG0001887	CCC25909.1	AMC58350.1
OG0001888	CCC25910.1	AMC58351.1
OG0001889	CCC25916.1	AMC58358.1
OG0001890	CCC25919.1	AMC58362.1
OG0001891	CCC25921.1	AMC58364.1
OG0001892	CCC25924.1	AMC58366.1
OG0001893	CCC25926.1	AMC58368.1
OG0001894	CCC25932.1	AMC58374.1
OG0001895	CCC25933.1	AMC58375.1
OG0001896	CCC25936.1	AMC58378.1
OG0001897	CCC25939.1	AMC58381.1
OG0001898	CCC25945.1	AMC58387.1
OG0001899	CCC25946.1	AMC58388.1
OG0001900	CCC25947.1	AMC58389.1
OG0001901	CCC25949.1	AMC58391.1
OG0001902	CCC25950.1	AMC58392.1
OG0001903	CCC25951.1	AMC58393.1
OG0001904	CCC25954.1	AMC58397.1
OG0001905	CCC25962.1	AMC58406.1
OG0001906	CCC25963.1	AMC58407.1
OG0001907	CCC25968.1	AMC58412.1
OG0001908	CCC25970.1	AMC58415.1
OG0001909	CCC25978.1	AMC58426.1
OG0001910	CCC25979.1	AMC58427.1
OG0001911	CCC25985.1	AMC58433.1
OG0001912	CCC25987.1	AMC58435.1
OG0001913	CCC25989.1	AMC58437.1
OG0001914	CCC26000.1	AMC58452.1
OG0001915	CCC26004.1	AMC58456.1
OG0001916	CCC26008.1	AMC58461.1
OG0001917	CCC26018.1	AMC58472.1
OG0001918	CCC26020.1	AMC58474.1
OG0001919	CCC26024.1	AMC58477.1
OG0001920	CCC26026.1	AMC58479.1
OG0001921	CCC26034.1	AMC58486.1
OG0001922	CCC26039.1	AMC58491.1
OG0001923	CCC26040.1	AMC58492.1
OG0001924	CCC26052.1	AMC58508.1
OG0001925	CCC26054.1	AMC58510.1
OG0001926	CCC26055.1	AMC58511.1
OG0001927	CCC26056.1	AMC58512.1
OG0001928	CCC26057.1	AMC58513.1
OG0001929	CCC26072.1	AMC58533.1
OG0001930	CCC26081.1	AMC58544.1
OG0001931	CCC26082.1	AMC58545.1
OG0001932	CCC26083.1	AMC58546.1
OG0001933	CCC26101.1	AMC58565.1
OG0001934	CCC26103.1	AMC58568.1
OG0001935	CCC26104.1	AMC58569.1
OG0001936	CCC26109.1	AMC58578.1
OG0001937	CCC26110.1	AMC58581.1
OG0001938	CCC26112.1	AMC58584.1
OG0001939	CCC26113.1	AMC58585.1
OG0001940	CCC26114.1	AMC58586.1
OG0001941	CCC26115.1	AMC58587.1
OG0001942	CCC26116.1	AMC58589.1
OG0001943	CCC26141.1	AMC58611.1
OG0001944	CCC26142.1	AMC58613.1
OG0001945	CCC26143.1	AMC58614.1
OG0001946	CCC26144.1	AMC58615.1
OG0001947	CCC26145.1	AMC58616.1
OG0001948	CCC26146.1	AMC58617.1
OG0001949	CCC26147.1	AMC58618.1
OG0001950	CCC26148.1	AMC58619.1
OG0001951	CCC26149.1	AMC58620.1
OG0001952	CCC26150.1	AMC58621.1
OG0001953	CCC26151.1	AMC58623.1
OG0001954	CCC26154.1	AMC58628.1
OG0001955	CCC26159.1	AMC58633.1
OG0001956	CCC26160.1	AMC58634.1
OG0001958	CCC26169.1	AMC58642.1
OG0001959	CCC26170.1	AMC58643.1
OG0001960	CCC26184.1	AMC58659.1
OG0001961	CCC26191.1	AMC58667.1
OG0001962	CCC26201.1	AMC58677.1
OG0001963	CCC26202.1	AMC58678.1
OG0001964	CCC26205.1	AMC58681.1
OG0001965	CCC26206.1	AMC58682.1
OG0001966	CCC26208.1	AMC58685.1
OG0001967	CCC26210.1	AMC58687.1
OG0001968	CCC26211.1	AMC58688.1
OG0001969	CCC26212.1	AMC58689.1
OG0001970	CCC26213.1	AMC58690.1
OG0001971	CCC26214.1	AMC58691.1
OG0001972	CCC26218.1	AMC58696.1
OG0001973	CCC26219.1	AMC58697.1
OG0001974	CCC26222.1	AMC58700.1
OG0001975	CCC26228.1	AMC58705.1
OG0001976	CCC26229.1	AMC58707.1
OG0001977	CCC26232.1	AMC58710.1
OG0001978	CCC26241.1	AMC58719.1
OG0001979	CCC26242.1	AMC58720.1
OG0001980	CCC26243.1	AMC58721.1
OG0001981	CCC26245.1	AMC58724.1
OG0001982	CCC26250.1	AMC58731.1
OG0001983	CCC26251.1	AMC58732.1
OG0001984	CCC26253.1	AMC58734.1
OG0001985	CCC26257.1	AMC58738.1
OG0001986	CCC26267.1	AMC58748.1
OG0001987	CCC26277.1	AMC58757.1
OG0001988	CCC26278.1	AMC58758.1
OG0001989	CCC26279.1	AMC58759.1
OG0001990	CCC26280.1	AMC58760.1
OG0001991	CCC26282.1	AMC58762.1
OG0001992	CCC26295.1	AMC58774.1
OG0001993	CCC26297.1	AMC58776.1
OG0001994	CCC26302.1	AMC58781.1
OG0001995	CCC26306.1	AMC58785.1
OG0001996	CCC26307.1	AMC58786.1
OG0001997	CCC26308.1	AMC58787.1
OG0001998	CCC26309.1	AMC58788.1
OG0001999	CCC26322.1	AMC58802.1
OG0002000	CCC26325.1	AMC58805.1
OG0002001	CCC26341.1	AMC58825.1
OG0002002	CCC26344.1	AMC58828.1
OG0002003	CCC26346.1	AMC58830.1
OG0002004	CCC26349.1	AMC58834.1
OG0002005	CCC26352.1	AMC58837.1
OG0002006	CCC26353.1	AMC58838.1
OG0002007	CCC26356.1	AMC58841.1
OG0002008	CCC26361.1	AMC58847.1
OG0002009	CCC26364.1	AMC58850.1
OG0002010	CCC26377.1	AMC58864.1
OG0002011	CCC26378.1	AMC58865.1
OG0002012	CCC26380.1	AMC58867.1
OG0002013	CCC26411.1	AMC58901.1
OG0002014	CCC26417.1	AMC58907.1
OG0002015	CCC26422.1	AMC58912.1
OG0002016	CCC26423.1	AMC58913.1
OG0002017	CCC26424.1	AMC58914.1
OG0002018	CCC26425.1	AMC58915.1
OG0002019	CCC26426.1	AMC58916.1
OG0002020	CCC26442.1	AMC58932.1
OG0002021	CCC26444.1	AMC58934.1
OG0002022	CCC26446.1	AMC58938.1
OG0002023	CCC26448.1	AMC58940.1
OG0002024	CCC26449.1	AMC58941.1
OG0002025	CCC26452.1	AMC58945.1
OG0002026	CCC26453.1	AMC58946.1
OG0002027	CCC26460.1	AMC58956.1
OG0002028	CCC26463.1	AMC58960.1
OG0002029	CCC26473.1	AMC58970.1
OG0002030	CCC26476.1	AMC58973.1
OG0002031	CCC26494.1	AMC58993.1
OG0002032	CCC26495.1	AMC58994.1
OG0002033	CCC26501.1	AMC59000.1
OG0002034	CCC26519.1	AMC59019.1
OG0002035	CCC26525.1	AMC59026.1
OG0002036	CCC26526.1	AMC59027.1
OG0002038	CCC26538.1	AMC59042.1
OG0002039	CCC26541.1	AMC59045.1
OG0002040	CCC26548.1	AMC59056.1
OG0002041	CCC26549.1	AMC59057.1
OG0002042	CCC26568.1	AMC59076.1
OG0002043	CCC26584.1	AMC59095.1
OG0002044	CCC26587.1	AMC59099.1
OG0002045	CCC26630.1	AMC59146.1
OG0002046	CCC26631.1	AMC59147.1
OG0002047	CCC26632.1	AMC59148.1
OG0002048	CCC26641.1	AMC59157.1
OG0002049	CCC26642.1	AMC59158.1
OG0002050	CCC26649.1	AMC59165.1
OG0002051	CCC26662.1	AMC59179.1
OG0002052	CCC26666.1	AMC59183.1
OG0002053	CCC26670.1	AMC59187.1
OG0002054	CCC26681.1	AMC59197.1
OG0002055	CCC26682.1	AMC59198.1
OG0002056	CCC26692.1	AMC59208.1
OG0002057	CCC26703.1	AMC59219.1
OG0002058	CCC26704.1	AMC59220.1
OG0002059	CCC26705.1	AMC59221.1
OG0002060	CCC26706.1	AMC59222.1
OG0002061	CCC26707.1	AMC59223.1
OG0002062	CCC26711.1	AMC59227.1
OG0002063	CCC26716.1	AMC59232.1
OG0002064	CCC26718.1	AMC59234.1
OG0002065	CCC26722.1	AMC59241.1
OG0002066	CCC26754.1	AMC59274.1
OG0002067	CCC26756.1	AMC59275.1
OG0002068	CCC26774.1	AMC59295.1
OG0002069	CCC26778.1	AMC59300.1
OG0002070	CCC26779.1	AMC59301.1
OG0002071	CCC26780.1	AMC59302.1
OG0002072	CCC26791.1	AMC59317.1
OG0002073	CCC26811.1	AMC59340.1
OG0002074	CCC26812.1	AMC59341.1
OG0002075	CCC26817.1	AMC59346.1
OG0002076	CCC26821.1	AMC59350.1
OG0002077	CCC26835.1	AMC59367.1
OG0002078	CCC26837.1	AMC59369.1
OG0002079	CCC26840.1	AMC59372.1
OG0002081	CCC26845.1	AMC59378.1
OG0002082	CCC26847.1	AMC59381.1
OG0002083	CCC26858.1	AMC59393.1
OG0002084	CCC26864.1	AMC59400.1
OG0002085	CCC26868.1	AMC59404.1
OG0002086	CCC26869.1	AMC59405.1
OG0002087	CCC26871.1	AMC59407.1
OG0002088	CCC26873.1	AMC59409.1
OG0002089	CCC26877.1	AMC59412.1
OG0002090	CCC26878.1	AMC59413.1
OG0002091	CCC26906.1	AMC59445.1
OG0002092	CCC26908.1	AMC59447.1
OG0002093	CCC26915.1	AMC59455.1
OG0002094	CCC26916.1	AMC59456.1
OG0002095	CCC26917.1	AMC59457.1
OG0002096	CCC26926.1	AMC59465.1
OG0002097	CCC26933.1	AMC59473.1
OG0002098	CCC26934.1	AMC59474.1
OG0002099	CCC26936.1	AMC59476.1
OG0002100	CCC26939.1	AMC59479.1
OG0002101	CCC26949.1	AMC59489.1
OG0002102	CCC26950.1	AMC59490.1
OG0002103	CCC26951.1	AMC59491.1
OG0002104	CCC26955.1	AMC59495.1
OG0002105	CCC26958.1	AMC59498.1
OG0002106	CCC26960.1	AMC59500.1
OG0002107	CCC26961.1	AMC59501.1
OG0002108	CCC26962.1	AMC59502.1
OG0002109	CCC26965.1	AMC59505.1
OG0002110	CCC26966.1	AMC59506.1
OG0002111	CCC26967.1	AMC59507.1
OG0002112	CCC26970.1	AMC59511.1
OG0002113	CCC26971.1	AMC59512.1
OG0002114	CCC26974.1	AMC59515.1
OG0002115	CCC26977.1	AMC59518.1
OG0002116	CCC26980.1	AMC59523.1
OG0002117	CCC26983.1	AMC59526.1
OG0002118	CCC26985.1	AMC59528.1
OG0002119	CCC26986.1	AMC59529.1
OG0002120	CCC26987.1	AMC59530.1
OG0002121	CCC26990.1	AMC59534.1
OG0002122	CCC26991.1	AMC59535.1
OG0002123	CCC27001.1	AMC59547.1
OG0002124	CCC27002.1	AMC59548.1
OG0002125	CCC27003.1	AMC59549.1
OG0002126	CCC27013.1	AMC59560.1
OG0002127	CCC27015.1	AMC59562.1
OG0002128	CCC27018.1	AMC59566.1
OG0002129	CCC27021.1	AMC59570.1
OG0002130	CCC27023.1	AMC59571.1
OG0002131	CCC27025.1	AMC59574.1
OG0002132	CCC27028.1	AMC59578.1
OG0002133	CCC27031.1	AMC59581.1
OG0002134	CCC27045.1	AMC59596.1
OG0002135	CCC27053.1	AMC59604.1
OG0002136	CCC27056.1	AMC59609.1
OG0002137	CCC27059.1	AMC59612.1
OG0002138	CCC27060.1	AMC59613.1
OG0002139	CCC27065.1	AMC59621.1
OG0002140	CCC27073.1	AMC59631.1
OG0002141	CCC27082.1	AMC59641.1
OG0002142	CCC27086.1	AMC59646.1
OG0002143	CCC27103.1	AMC59663.1
OG0002144	CCC27104.1	AMC59664.1
OG0002145	CCC27110.1	AMC59671.1
OG0002146	CCC27118.1	AMC59679.1
OG0002147	CCC27119.1	AMC59680.1
OG0002148	CCC27121.1	AMC59682.1
OG0002149	CCC27127.1	AMC59689.1
OG0002150	CCC27128.1	AMC59690.1
OG0002151	CCC27130.1	AMC59692.1
OG0002152	CCC27131.1	AMC59693.1
OG0002153	CCC27132.1	AMC59694.1
OG0002154	CCC27134.1	AMC59697.1
OG0002155	CCC27138.1	AMC59703.1
OG0002156	CCC27140.1	AMC59705.1
OG0002157	CCC27141.1	AMC59706.1
OG0002158	CCC27142.1	AMC59707.1
OG0002160	CCC27147.1	AMC59712.1
OG0002161	CCC27149.1	AMC59715.1
OG0002162	CCC27150.1	AMC59716.1
OG0002163	CCC27151.1	AMC59718.1
OG0002164	CCC27152.1	AMC59719.1
OG0002165	CCC27156.1	AMC59723.1
OG0002167	CCC27162.1	AMC59729.1
OG0002168	CCC27163.1	AMC59730.1
OG0002169	CCC27164.1	AMC59731.1
OG0002170	CCC27173.1	AMC59744.1
OG0002171	CCC27174.1	AMC59745.1
OG0002172	CCC27190.1	AMC59763.1
OG0002173	CCC27196.1	AMC59769.1
OG0002174	CCC27202.1	AMC59777.1
OG0002175	CCC27211.1	AMC59787.1
OG0002176	CCC27219.1	AMC59796.1
OG0002177	CCC27220.1	AMC59797.1
OG0002178	CCC27225.1	AMC59805.1
OG0002179	CCC27233.1	AMC59813.1
OG0002180	CCC27236.1	AMC59816.1
OG0002181	CCC27255.1	AMC59838.1
OG0002182	CCC27261.1	AMC59844.1
OG0002183	CCC27270.1	AMC59854.1
OG0002184	CCC27272.1	AMC59857.1
OG0002185	CCC27273.1	AMC59858.1
OG0002186	CCC27286.1	AMC59874.1
OG0002187	CCC27289.1	AMC59878.1
OG0002188	CCC27301.1	AMC59892.1
OG0002189	CCC27308.1	AMC59899.1
OG0002190	CCC27313.1	AMC59905.1
OG0002191	CCC27314.1	AMC59906.1
OG0002192	CCC27315.1	AMC59907.1
OG0002193	CCC27317.1	AMC59909.1
OG0002194	CCC27318.1	AMC59910.1
OG0002195	CCC27319.1	AMC59912.1
OG0002196	CCC27321.1	AMC59914.1
OG0002197	CCC27329.1	AMC59923.1
OG0002198	CCC27330.1	AMC59925.1
OG0002199	CCC27331.1	AMC59926.1
OG0002200	CCC27332.1	AMC59927.1
OG0002201	CCC27333.1	AMC59928.1
OG0002202	CCC27337.1	AMC59932.1
OG0002203	CCC27341.1	AMC59936.1
OG0002204	CCC27343.1	AMC59938.1
OG0002205	CCC27346.1	AMC59941.1
OG0002206	CCC27350.1	AMC59944.1
OG0002207	CCC27358.1	AMC59953.1, AMC59952.1
OG0002208	CCC27360.1	AMC59955.1
OG0002209	CCC27362.1	AMC59957.1
OG0002210	CCC27367.1	AMC59961.1
OG0002211	CCC27368.1	AMC59962.1
OG0002212	CCC27369.1	AMC59963.1
OG0002213	CCC27378.1	AMC59973.1
OG0002214	CCC27395.1	AMC59993.1
OG0002215	CCC27396.1	AMC59994.1
OG0002216	CCC27397.1	AMC59995.1
OG0002217	CCC27402.1	AMC60000.1
OG0002218	CCC27404.1	AMC60002.1
OG0002219	CCC27405.1	AMC60003.1
OG0002220	CCC27406.1	AMC60004.1
OG0002221	CCC27409.1	AMC60007.1
OG0002222	CCC27412.1	AMC60010.1
OG0002223	CCC27415.1	AMC60013.1
OG0002224	CCC27428.1	AMC60027.1
OG0002225	CCC27444.1	AMC60043.1
OG0002226	CCC27447.1	AMC60046.1
OG0002227	CCC27449.1	AMC60049.1
OG0002228	CCC27450.1	AMC60050.1
OG0002229	CCC27459.1	AMC60060.1
OG0002230	CCC27462.1	AMC60063.1
OG0002231	CCC27463.1	AMC60064.1
OG0002232	CCC27464.1	AMC60066.1
OG0002233	CCC27465.1	AMC60067.1
OG0002234	CCC27468.1	AMC60070.1
OG0002235	CCC27469.1	AMC60071.1
OG0002236	CCC27470.1	AMC60072.1
OG0002237	CCC27471.1	AMC60074.1
OG0002238	CCC27472.1	AMC60076.1
OG0002239	CCC27477.1	AMC60082.1
OG0002240	CCC27482.1	AMC60088.1
OG0002241	CCC27483.1	AMC60089.1
OG0002242	CCC27488.1	AMC60093.1
OG0002243	CCC27490.1	AMC60095.1
OG0002244	CCC27491.1	AMC60096.1
OG0002245	CCC27492.1	AMC60097.1
OG0002246	CCC27500.1	AMC60105.1
OG0002247	CCC27502.1	AMC60107.1
OG0002248	CCC27503.1	AMC60108.1
OG0002249	CCC27508.1	AMC60114.1
OG0002250	CCC27510.1	AMC60116.1
OG0002251	CCC27511.1	AMC60117.1
OG0002252	CCC27515.1	AMC60122.1
OG0002253	CCC27517.1	AMC61211.1, AMC60124.1
OG0002254	CCC27520.1	AMC60127.1
OG0002255	CCC27537.1	AMC60145.1
OG0002256	CCC27540.1	AMC60146.1
OG0002257	CCC27541.1	AMC60147.1
OG0002258	CCC27542.1	AMC60148.1
OG0002259	CCC27543.1	AMC60149.1
OG0002260	CCC27550.1	AMC60156.1
OG0002261	CCC27551.1	AMC60157.1
OG0002262	CCC27558.1	AMC60166.1
OG0002263	CCC27565.1	AMC60173.1
OG0002264	CCC27571.1	AMC60178.1
OG0002265	CCC27580.1	AMC60193.1
OG0002266	CCC27583.1	AMC60196.1
OG0002267	CCC27584.1	AMC60197.1
OG0002268	CCC27585.1	AMC60198.1
OG0002269	CCC27587.1	AMC60200.1
OG0002270	CCC27588.1	AMC60201.1
OG0002271	CCC27591.1	AMC60204.1
OG0002272	CCC27595.1	AMC60209.1
OG0002273	CCC27601.1	AMC60216.1
OG0002274	CCC27602.1	AMC60217.1
OG0002275	CCC27618.1	AMC60236.1
OG0002276	CCC27638.1	AMC60257.1
OG0002277	CCC27643.1	AMC60262.1
OG0002278	CCC27647.1	AMC60266.1
OG0002279	CCC27655.1	AMC60274.1
OG0002280	CCC27657.1	AMC60276.1
OG0002281	CCC27661.1	AMC60280.1
OG0002282	CCC27662.1	AMC60281.1
OG0002283	CCC27664.1	AMC60283.1
OG0002284	CCC27665.1	AMC60284.1
OG0002285	CCC27671.1	AMC60291.1
OG0002286	CCC27684.1	AMC60305.1
OG0002287	CCC27685.1	AMC60306.1
OG0002288	CCC27688.1	AMC60308.1
OG0002289	CCC27705.1	AMC60325.1
OG0002290	CCC27708.1	AMC60328.1
OG0002291	CCC27709.1	AMC60329.1
OG0002292	CCC27711.1	AMC60331.1
OG0002293	CCC27716.1	AMC60336.1
OG0002294	CCC27717.1	AMC60337.1
OG0002295	CCC27718.1	AMC60338.1
OG0002296	CCC27722.1	AMC60342.1
OG0002297	CCC27727.1	AMC60351.1
OG0002298	CCC27741.1	AMC60378.1
OG0002299	CCC27742.1	AMC60379.1
OG0002300	CCC27743.1	AMC60380.1
OG0002301	CCC27744.1	AMC60381.1
OG0002302	CCC27748.1	AMC60385.1
OG0002303	CCC27749.1	AMC60386.1
OG0002304	CCC27753.1	AMC60391.1
OG0002305	CCC27763.1	AMC60401.1
OG0002306	CCC27765.1	AMC60403.1
OG0002307	CCC27766.1	AMC60404.1
OG0002308	CCC27767.1	AMC60405.1
OG0002309	CCC27768.1	AMC60406.1
OG0002310	CCC27778.1	AMC60416.1
OG0002311	CCC27785.1	AMC60423.1
OG0002312	CCC27786.1	AMC60424.1
OG0002313	CCC27787.1	AMC60425.1
OG0002314	CCC27789.1	AMC60427.1
OG0002315	CCC27796.1	AMC60434.1
OG0002316	CCC27805.1	AMC60443.1
OG0002317	CCC27818.1	AMC60456.1
OG0002318	CCC27819.1	AMC60457.1
OG0002319	CCC27820.1	AMC60458.1
OG0002320	CCC27824.1	AMC60462.1
OG0002321	CCC27825.1	AMC60463.1
OG0002322	CCC27826.1	AMC60464.1
OG0002323	CCC27837.1	AMC60474.1
OG0002324	CCC27840.1	AMC60477.1
OG0002325	CCC27841.1	AMC60478.1
OG0002326	CCC27848.1	AMC60486.1
OG0002327	CCC27853.1	AMC60491.1
OG0002328	CCC27856.1	AMC60495.1
OG0002329	CCC27862.1	AMC60501.1
OG0002330	CCC27863.1	AMC60502.1
OG0002331	CCC27864.1	AMC60503.1
OG0002332	CCC27865.1	AMC60504.1
OG0002333	CCC27872.1	AMC60511.1, AMC58499.1
OG0002334	CCC27874.1	AMC60513.1
OG0002335	CCC27875.1	AMC60514.1
OG0002336	CCC27885.1	AMC61674.1
OG0002337	CCC27906.1	AMC60550.1
OG0002338	CCC27912.1	AMC60556.1
OG0002340	CCC27917.1	AMC60560.1
OG0002341	CCC27920.1	AMC60563.1
OG0002342	CCC27922.1	AMC60565.1
OG0002343	CCC27923.1	AMC60566.1
OG0002344	CCC27924.1	AMC60567.1
OG0002345	CCC27925.1	AMC60568.1
