Orthogroup	Mafric	Mbovis
OG0001728	CCC25324.1	ALV09509.1
OG0001729	CCC25325.1	ALV12796.1
OG0001730	CCC25326.1	ALV09510.1
OG0001731	CCC25327.1	ALV09511.1
OG0001732	CCC25328.1	ALV09512.1
OG0001733	CCC25331.1	ALV09515.1
OG0001734	CCC25332.1	ALV09516.1
OG0001735	CCC25333.1	ALV09517.1
OG0001736	CCC25335.1	ALV09519.1
OG0001737	CCC25338.1	ALV09522.1
OG0001738	CCC25342.1	ALV09526.1
OG0001739	CCC25347.1	ALV09531.1
OG0001740	CCC25348.1	ALV09532.1
OG0001741	CCC25349.1	ALV09533.1
OG0001742	CCC25367.1	ALV12797.1
OG0001743	CCC25368.1	ALV09552.1
OG0001744	CCC25369.1	ALV09553.1
OG0001745	CCC25370.1	ALV12798.1
OG0001746	CCC25380.1	ALV09563.1
OG0001747	CCC25381.1	ALV09564.1
OG0001748	CCC25386.1	ALV09569.1
OG0001749	CCC25387.1	ALV09570.1
OG0001750	CCC25388.1	ALV12799.1
OG0001751	CCC25390.1	ALV12800.1
OG0001752	CCC25406.1	ALV09586.1
OG0001753	CCC25407.1	ALV12801.1
OG0001754	CCC25418.1	ALV09595.1
OG0001755	CCC25433.1	ALV09609.1
OG0001756	CCC25437.1	ALV09613.1
OG0001757	CCC25439.1	ALV09615.1
OG0001758	CCC25440.1	ALV09616.1
OG0001759	CCC25441.1	ALV09617.1
OG0001760	CCC25451.1	ALV09626.1
OG0001761	CCC25455.1	ALV09629.1
OG0001762	CCC25459.1	ALV12806.1
OG0001763	CCC25463.1	ALV09635.1
OG0001764	CCC25472.1	ALV09644.1
OG0001765	CCC25474.1	ALV09646.1
OG0001766	CCC25482.1	ALV09654.1
OG0001767	CCC25483.1	ALV09655.1
OG0001768	CCC25486.1	ALV09658.1
OG0001769	CCC25487.1	ALV09659.1
OG0001770	CCC25493.1	ALV09665.1
OG0001771	CCC25494.1	ALV09666.1
OG0001772	CCC25495.1	ALV09667.1
OG0001773	CCC25498.1	ALV09670.1
OG0001774	CCC25501.1	ALV12808.1
OG0001775	CCC25502.1	ALV09673.1
OG0001776	CCC25508.1	ALV09679.1
OG0001777	CCC25512.1	ALV09683.1
OG0001778	CCC25515.1	ALV09686.1
OG0001779	CCC25517.1	ALV09687.1
OG0001780	CCC25526.1	ALV09696.1
OG0001781	CCC25530.1	ALV09700.1
OG0001782	CCC25532.1	ALV09702.1
OG0001783	CCC25533.1	ALV09703.1
OG0001784	CCC25534.1	ALV09704.1
OG0001785	CCC25535.1	ALV12812.1
OG0001786	CCC25536.1	ALV09705.1
OG0001787	CCC25542.1	ALV09711.1
OG0001788	CCC25549.1	ALV12814.1
OG0001789	CCC25550.1	ALV09717.1
OG0001790	CCC25560.1	ALV09725.1
OG0001791	CCC25561.1	ALV09726.1
OG0001792	CCC25568.1	ALV09729.1
OG0001793	CCC25570.1	ALV09731.1
OG0001794	CCC25576.1	ALV09736.1
OG0001795	CCC25579.1	ALV09739.1
OG0001796	CCC25587.1	ALV09746.1
OG0001797	CCC25592.1	ALV09749.1
OG0001798	CCC25595.1	ALV09751.1
OG0001799	CCC25596.1	ALV09752.1
OG0001800	CCC25597.1	ALV09753.1
OG0001801	CCC25601.1	ALV09757.1
OG0001802	CCC25602.1	ALV12826.1
OG0001803	CCC25612.1	ALV09766.1
OG0001804	CCC25614.1	ALV09768.1
OG0001805	CCC25615.1	ALV09769.1
OG0001806	CCC25616.1	ALV09770.1
OG0001807	CCC25617.1	ALV09771.1
OG0001808	CCC25618.1	ALV09772.1
OG0001809	CCC25619.1	ALV09773.1
OG0001810	CCC25620.1	ALV09774.1
OG0001811	CCC25630.1	ALV09784.1
OG0001812	CCC25631.1	ALV09785.1
OG0001813	CCC25636.1	ALV09789.1
OG0001814	CCC25639.1	ALV09792.1
OG0001815	CCC25643.1	ALV12830.1
OG0001816	CCC25644.1	ALV09796.1
OG0001817	CCC25645.1	ALV09797.1
OG0001818	CCC25658.1	ALV09808.1
OG0001819	CCC25662.1	ALV09811.1
OG0001820	CCC25663.1	ALV09812.1
OG0001821	CCC25665.1	ALV09814.1
OG0001822	CCC25681.1	ALV09828.1
OG0001823	CCC25691.1	ALV09839.1
OG0001824	CCC25698.1	ALV12838.1
OG0001825	CCC25699.1	ALV09845.1
OG0001826	CCC25704.1	ALV09850.1
OG0001827	CCC25705.1	ALV09851.1
OG0001828	CCC25706.1	ALV09852.1
OG0001829	CCC25708.1	ALV09854.1
OG0001830	CCC25710.1	ALV09855.1
OG0001831	CCC25711.1	ALV09856.1
OG0001832	CCC25712.1	ALV12840.1
OG0001833	CCC25729.1	ALV09873.1
OG0001834	CCC25730.1	ALV12841.1
OG0001835	CCC25731.1	ALV09874.1
OG0001836	CCC25734.1	ALV09877.1
OG0001837	CCC25752.1	ALV09896.1
OG0001838	CCC25753.1	ALV09897.1
OG0001839	CCC25754.1	ALV09898.1
OG0001840	CCC25755.1	ALV09899.1
OG0001841	CCC25756.1	ALV09900.1
OG0001842	CCC25761.1	ALV09904.1
OG0001843	CCC25762.1	ALV09905.1
OG0001844	CCC25767.1	ALV09909.1
OG0001845	CCC25768.1	ALV09910.1
OG0001846	CCC25769.1	ALV09911.1
OG0001847	CCC25771.1	ALV09913.1
OG0001848	CCC25772.1	ALV09914.1
OG0001849	CCC25773.1	ALV09916.1
OG0001850	CCC25774.1	ALV09917.1
OG0001851	CCC25775.1	ALV09918.1
OG0001852	CCC25776.1	ALV09919.1
OG0001853	CCC25777.1	ALV09920.1
OG0001854	CCC25778.1	ALV09921.1
OG0001855	CCC25793.1	ALV09938.1
OG0001856	CCC25809.1	ALV09953.1
OG0001857	CCC25811.1	ALV09954.1
OG0001858	CCC25817.1	ALV12846.1
OG0001859	CCC25818.1	ALV09960.1
OG0001860	CCC25819.1	ALV09961.1
OG0001861	CCC25836.1	ALV09975.1
OG0001862	CCC25837.1	ALV09976.1
OG0001863	CCC25841.1	ALV09982.1
OG0001864	CCC25846.1	ALV09987.1
OG0001865	CCC25847.1	ALV09988.1
OG0001866	CCC25848.1	ALV09989.1
OG0001867	CCC25849.1	ALV09990.1
OG0001868	CCC25853.1	ALV09993.1
OG0001869	CCC25857.1	ALV09997.1
OG0001870	CCC25859.1	ALV09999.1
OG0001871	CCC25860.1	ALV10000.1
OG0001872	CCC25862.1	ALV10002.1
OG0001873	CCC25863.1	ALV10003.1
OG0001874	CCC25867.1	ALV10008.1
OG0001875	CCC25869.1	ALV10011.1
OG0001876	CCC25870.1	ALV10012.1
OG0001877	CCC25873.1	ALV10015.1
OG0001878	CCC25880.1	ALV10022.1
OG0001879	CCC25881.1	ALV12851.1
OG0001880	CCC25883.1	ALV10024.1
OG0001881	CCC25886.1	ALV10027.1
OG0001882	CCC25888.1	ALV10029.1
OG0001883	CCC25894.1	ALV10034.1
OG0001884	CCC25900.1	ALV12854.1
OG0001885	CCC25904.1	ALV10041.1
OG0001886	CCC25908.1	ALV12856.1
OG0001887	CCC25909.1	ALV10044.1
OG0001888	CCC25910.1	ALV12857.1
OG0001889	CCC25916.1	ALV10050.1
OG0001890	CCC25919.1	ALV10053.1
OG0001891	CCC25921.1	ALV10055.1
OG0001892	CCC25924.1	ALV10058.1
OG0001893	CCC25926.1	ALV12859.1
OG0001894	CCC25932.1	ALV10063.1
OG0001895	CCC25933.1	ALV12862.1
OG0001896	CCC25936.1	ALV10066.1
OG0001897	CCC25939.1	ALV10067.1
OG0001898	CCC25945.1	ALV10072.1
OG0001899	CCC25946.1	ALV10073.1
OG0001900	CCC25947.1	ALV10074.1
OG0001901	CCC25949.1	ALV10076.1
OG0001902	CCC25950.1	ALV10077.1
OG0001903	CCC25951.1	ALV10078.1
OG0001904	CCC25954.1	ALV10081.1
OG0001905	CCC25962.1	ALV10089.1
OG0001906	CCC25963.1	ALV10090.1
OG0001907	CCC25968.1	ALV10095.1
OG0001908	CCC25970.1	ALV10096.1
OG0001909	CCC25978.1	ALV10103.1
OG0001910	CCC25979.1	ALV10104.1
OG0001911	CCC25985.1	ALV10109.1
OG0001912	CCC25987.1	ALV12869.1
OG0001913	CCC25989.1	ALV10112.1
OG0001914	CCC26000.1	ALV10124.1, ALV11777.1
OG0001915	CCC26004.1	ALV10128.1
OG0001916	CCC26008.1	ALV10131.1
OG0001917	CCC26018.1	ALV12874.1
OG0001918	CCC26020.1	ALV10140.1
OG0001919	CCC26024.1	ALV10143.1
OG0001920	CCC26026.1	ALV12877.1
OG0001921	CCC26034.1	ALV12879.1
OG0001922	CCC26039.1	ALV10155.1
OG0001923	CCC26040.1	ALV10156.1
OG0001924	CCC26052.1	ALV10168.1
OG0001925	CCC26054.1	ALV12881.1
OG0001926	CCC26055.1	ALV10170.1
OG0001927	CCC26056.1	ALV10171.1
OG0001928	CCC26057.1	ALV10172.1
OG0001929	CCC26072.1	ALV10186.1
OG0001930	CCC26081.1	ALV12886.1
OG0001931	CCC26082.1	ALV10194.1
OG0001932	CCC26083.1	ALV10195.1
OG0001933	CCC26101.1	ALV10211.1
OG0001934	CCC26103.1	ALV10213.1
OG0001935	CCC26104.1	ALV10214.1
OG0001936	CCC26109.1	ALV10219.1
OG0001937	CCC26110.1	ALV10220.1
OG0001938	CCC26112.1	ALV10222.1
OG0001939	CCC26113.1	ALV10223.1
OG0001940	CCC26114.1	ALV10224.1
OG0001941	CCC26115.1	ALV10225.1
OG0001942	CCC26116.1	ALV10226.1
OG0001943	CCC26141.1	ALV10251.1
OG0001944	CCC26142.1	ALV12892.1
OG0001945	CCC26143.1	ALV10252.1
OG0001946	CCC26144.1	ALV12893.1
OG0001947	CCC26145.1	ALV10253.1
OG0001948	CCC26146.1	ALV10254.1
OG0001949	CCC26147.1	ALV10255.1
OG0001950	CCC26148.1	ALV10256.1
OG0001951	CCC26149.1	ALV10257.1
OG0001952	CCC26150.1	ALV12894.1
OG0001953	CCC26151.1	ALV10258.1
OG0001954	CCC26154.1	ALV10260.1
OG0001955	CCC26159.1	ALV12897.1
OG0001956	CCC26160.1	ALV12898.1
OG0001957	CCC26162.1	ALV10265.1
OG0001958	CCC26169.1	ALV10272.1
OG0001959	CCC26170.1	ALV12899.1
OG0001960	CCC26184.1	ALV10287.1
OG0001961	CCC26191.1	ALV10293.1
OG0001962	CCC26201.1	ALV10303.1
OG0001963	CCC26202.1	ALV10304.1
OG0001964	CCC26205.1	ALV10307.1
OG0001965	CCC26206.1	ALV12901.1
OG0001966	CCC26208.1	ALV10309.1
OG0001967	CCC26210.1	ALV10311.1
OG0001968	CCC26211.1	ALV10312.1
OG0001969	CCC26212.1	ALV10313.1
OG0001970	CCC26213.1	ALV12902.1
OG0001971	CCC26214.1	ALV10314.1
OG0001972	CCC26218.1	ALV12903.1
OG0001973	CCC26219.1	ALV12904.1
OG0001974	CCC26222.1	ALV10319.1
OG0001975	CCC26228.1	ALV10325.1
OG0001976	CCC26229.1	ALV10326.1
OG0001977	CCC26232.1	ALV12907.1
OG0001978	CCC26241.1	ALV10337.1
OG0001979	CCC26242.1	ALV10338.1
OG0001980	CCC26243.1	ALV12908.1
OG0001981	CCC26245.1	ALV10341.1
OG0001982	CCC26250.1	ALV10346.1
OG0001983	CCC26251.1	ALV10347.1
OG0001984	CCC26253.1	ALV10349.1
OG0001985	CCC26257.1	ALV10352.1
OG0001986	CCC26267.1	ALV10361.1
OG0001987	CCC26277.1	ALV12913.1
OG0001988	CCC26278.1	ALV12914.1
OG0001989	CCC26279.1	ALV10368.1
OG0001990	CCC26280.1	ALV10369.1
OG0001991	CCC26282.1	ALV12915.1
OG0001992	CCC26295.1	ALV10381.1
OG0001993	CCC26297.1	ALV10383.1
OG0001994	CCC26302.1	ALV10389.1
OG0001995	CCC26306.1	ALV10393.1
OG0001996	CCC26307.1	ALV10394.1
OG0001997	CCC26308.1	ALV10395.1
OG0001998	CCC26309.1	ALV10396.1
OG0001999	CCC26322.1	ALV10405.1
OG0002000	CCC26325.1	ALV10408.1
OG0002001	CCC26341.1	ALV10422.1
OG0002002	CCC26344.1	ALV10425.1
OG0002003	CCC26346.1	ALV10427.1
OG0002004	CCC26349.1	ALV10428.1
OG0002005	CCC26352.1	ALV12924.1
OG0002006	CCC26353.1	ALV10430.1
OG0002007	CCC26356.1	ALV10433.1
OG0002008	CCC26361.1	ALV10436.1
OG0002009	CCC26364.1	ALV10438.1
OG0002010	CCC26377.1	ALV10449.1
OG0002011	CCC26378.1	ALV12928.1
OG0002012	CCC26380.1	ALV10451.1
OG0002013	CCC26411.1	ALV10481.1
OG0002014	CCC26417.1	ALV10486.1
OG0002015	CCC26422.1	ALV10491.1
OG0002016	CCC26423.1	ALV12932.1
OG0002017	CCC26424.1	ALV10492.1
OG0002018	CCC26425.1	ALV10493.1
OG0002019	CCC26426.1	ALV10494.1
OG0002020	CCC26442.1	ALV10509.1
OG0002021	CCC26444.1	ALV10511.1
OG0002022	CCC26446.1	ALV10513.1
OG0002023	CCC26448.1	ALV10515.1
OG0002024	CCC26449.1	ALV10516.1
OG0002025	CCC26452.1	ALV10519.1
OG0002026	CCC26453.1	ALV10520.1
OG0002027	CCC26460.1	ALV10527.1
OG0002028	CCC26463.1	ALV10531.1
OG0002029	CCC26473.1	ALV10540.1
OG0002030	CCC26476.1	ALV10543.1
OG0002031	CCC26494.1	ALV10559.1
OG0002032	CCC26495.1	ALV12938.1
OG0002033	CCC26501.1	ALV10563.1
OG0002034	CCC26519.1	ALV10579.1
OG0002035	CCC26525.1	ALV10585.1
OG0002036	CCC26526.1	ALV10586.1
OG0002037	CCC26529.1	ALV10589.1
OG0002038	CCC26538.1	ALV10600.1
OG0002039	CCC26541.1	ALV10603.1
OG0002040	CCC26548.1	ALV12944.1
OG0002041	CCC26549.1	ALV10611.1
OG0002042	CCC26568.1	ALV10630.1
OG0002043	CCC26584.1	ALV10645.1
OG0002044	CCC26587.1	ALV10648.1
OG0002045	CCC26630.1	ALV10670.1
OG0002046	CCC26631.1	ALV10671.1
OG0002047	CCC26632.1	ALV10672.1
OG0002048	CCC26641.1	ALV10681.1
OG0002049	CCC26642.1	ALV10682.1
OG0002050	CCC26649.1	ALV10688.1
OG0002051	CCC26662.1	ALV10699.1
OG0002052	CCC26666.1	ALV12956.1
OG0002053	CCC26670.1	ALV10705.1
OG0002054	CCC26681.1	ALV10712.1
OG0002055	CCC26682.1	ALV10713.1
OG0002056	CCC26692.1	ALV10722.1
OG0002057	CCC26703.1	ALV10732.1
OG0002058	CCC26704.1	ALV10733.1
OG0002059	CCC26705.1	ALV10734.1
OG0002060	CCC26706.1	ALV10735.1
OG0002061	CCC26707.1	ALV10736.1
OG0002062	CCC26711.1	ALV10740.1
OG0002063	CCC26716.1	ALV10745.1
OG0002064	CCC26718.1	ALV10746.1
OG0002065	CCC26722.1	ALV10748.1
OG0002066	CCC26754.1	ALV10775.1
OG0002067	CCC26756.1	ALV10776.1
OG0002068	CCC26774.1	ALV10792.1
OG0002069	CCC26778.1	ALV10796.1
OG0002070	CCC26779.1	ALV12969.1
OG0002071	CCC26780.1	ALV10797.1
OG0002072	CCC26791.1	ALV10807.1
OG0002073	CCC26811.1	ALV12971.1
OG0002074	CCC26812.1	ALV10826.1
OG0002075	CCC26817.1	ALV12972.1
OG0002076	CCC26821.1	ALV10834.1
OG0002077	CCC26835.1	ALV10846.1
OG0002078	CCC26837.1	ALV10847.1
OG0002079	CCC26840.1	ALV12977.1
OG0002080	CCC26843.1	ALV10852.1
OG0002081	CCC26845.1	ALV10854.1
OG0002082	CCC26847.1	ALV10856.1
OG0002083	CCC26858.1	ALV10864.1
OG0002084	CCC26864.1	ALV10870.1
OG0002085	CCC26868.1	ALV10873.1
OG0002086	CCC26869.1	ALV10874.1
OG0002087	CCC26871.1	ALV10875.1
OG0002088	CCC26873.1	ALV12982.1
OG0002089	CCC26877.1	ALV10879.1
OG0002090	CCC26878.1	ALV10880.1
OG0002091	CCC26906.1	ALV10906.1
OG0002092	CCC26908.1	ALV10908.1
OG0002093	CCC26915.1	ALV12985.1
OG0002094	CCC26916.1	ALV10915.1
OG0002095	CCC26917.1	ALV10916.1
OG0002096	CCC26926.1	ALV10925.1
OG0002097	CCC26933.1	ALV10933.1
OG0002098	CCC26934.1	ALV10934.1
OG0002100	CCC26939.1	ALV10938.1
OG0002101	CCC26949.1	ALV10948.1
OG0002102	CCC26950.1	ALV10949.1
OG0002103	CCC26951.1	ALV10950.1
OG0002104	CCC26955.1	ALV10954.1
OG0002105	CCC26958.1	ALV10957.1
OG0002106	CCC26960.1	ALV10959.1
OG0002107	CCC26961.1	ALV10960.1
OG0002108	CCC26962.1	ALV10961.1
OG0002109	CCC26965.1	ALV10964.1
OG0002110	CCC26966.1	ALV10965.1
OG0002111	CCC26967.1	ALV10966.1
OG0002112	CCC26970.1	ALV12987.1
OG0002113	CCC26971.1	ALV10969.1
OG0002114	CCC26974.1	ALV10971.1
OG0002115	CCC26977.1	ALV10974.1
OG0002116	CCC26980.1	ALV12989.1
OG0002117	CCC26983.1	ALV10977.1
OG0002118	CCC26985.1	ALV10978.1
OG0002119	CCC26986.1	ALV10979.1
OG0002120	CCC26987.1	ALV10980.1
OG0002121	CCC26990.1	ALV10984.1
OG0002122	CCC26991.1	ALV10985.1
OG0002123	CCC27001.1	ALV10993.1
OG0002124	CCC27002.1	ALV10994.1
OG0002125	CCC27003.1	ALV12993.1
OG0002126	CCC27013.1	ALV11002.1
OG0002127	CCC27015.1	ALV11004.1
OG0002128	CCC27018.1	ALV11006.1
OG0002129	CCC27021.1	ALV11008.1
OG0002130	CCC27023.1	ALV11010.1
OG0002131	CCC27025.1	ALV11012.1
OG0002132	CCC27028.1	ALV11015.1
OG0002133	CCC27031.1	ALV11017.1
OG0002134	CCC27045.1	ALV11031.1
OG0002135	CCC27053.1	ALV12998.1
OG0002136	CCC27056.1	ALV11042.1
OG0002137	CCC27059.1	ALV11044.1
OG0002138	CCC27060.1	ALV11045.1
OG0002139	CCC27065.1	ALV11051.1
OG0002140	CCC27073.1	ALV11061.1
OG0002141	CCC27082.1	ALV11069.1
OG0002142	CCC27086.1	ALV11072.1
OG0002143	CCC27103.1	ALV11088.1
OG0002144	CCC27104.1	ALV13003.1
OG0002145	CCC27110.1	ALV11093.1
OG0002146	CCC27118.1	ALV11100.1
OG0002147	CCC27119.1	ALV11101.1
OG0002148	CCC27121.1	ALV11103.1
OG0002149	CCC27127.1	ALV11108.1
OG0002150	CCC27128.1	ALV11109.1
OG0002151	CCC27130.1	ALV11111.1
OG0002152	CCC27131.1	ALV11112.1
OG0002153	CCC27132.1	ALV11113.1
OG0002154	CCC27134.1	ALV13007.1
OG0002155	CCC27138.1	ALV11117.1
OG0002156	CCC27140.1	ALV11119.1
OG0002157	CCC27141.1	ALV11120.1
OG0002158	CCC27142.1	ALV11121.1
OG0002160	CCC27147.1	ALV11124.1
OG0002161	CCC27149.1	ALV11127.1
OG0002162	CCC27150.1	ALV11128.1
OG0002163	CCC27151.1	ALV11129.1
OG0002164	CCC27152.1	ALV11130.1
OG0002165	CCC27156.1	ALV13009.1
OG0002166	CCC27161.1	ALV11138.1
OG0002167	CCC27162.1	ALV11139.1
OG0002168	CCC27163.1	ALV11140.1
OG0002169	CCC27164.1	ALV11141.1
OG0002170	CCC27173.1	ALV13010.1
OG0002171	CCC27174.1	ALV11151.1
OG0002172	CCC27190.1	ALV11166.1
OG0002173	CCC27196.1	ALV11171.1
OG0002174	CCC27202.1	ALV11176.1
OG0002175	CCC27211.1	ALV11186.1
OG0002176	CCC27219.1	ALV11192.1
OG0002177	CCC27220.1	ALV11193.1
OG0002178	CCC27225.1	ALV13017.1
OG0002179	CCC27233.1	ALV11206.1
OG0002182	CCC27261.1	ALV11228.1
OG0002183	CCC27270.1	ALV13023.1
OG0002184	CCC27272.1	ALV11236.1
OG0002186	CCC27286.1	ALV11250.1
OG0002187	CCC27289.1	ALV11253.1
OG0002188	CCC27301.1	ALV11264.1
OG0002189	CCC27308.1	ALV11271.1
OG0002190	CCC27313.1	ALV13028.1
OG0002191	CCC27314.1	ALV13029.1
OG0002192	CCC27315.1	ALV11278.1
OG0002193	CCC27317.1	ALV13030.1
OG0002194	CCC27318.1	ALV11280.1
OG0002195	CCC27319.1	ALV11282.1
OG0002196	CCC27321.1	ALV13032.1
OG0002197	CCC27329.1	ALV11290.1
OG0002198	CCC27330.1	ALV13033.1
OG0002199	CCC27331.1	ALV11291.1
OG0002200	CCC27332.1	ALV11292.1
OG0002201	CCC27333.1	ALV11293.1
OG0002202	CCC27337.1	ALV13035.1
OG0002203	CCC27341.1	ALV11300.1
OG0002204	CCC27343.1	ALV11301.1
OG0002205	CCC27346.1	ALV11304.1
OG0002206	CCC27350.1	ALV11308.1
OG0002207	CCC27358.1	ALV11316.1
OG0002208	CCC27360.1	ALV11318.1
OG0002209	CCC27362.1	ALV11320.1
OG0002210	CCC27367.1	ALV11324.1
OG0002211	CCC27368.1	ALV11326.1
OG0002212	CCC27369.1	ALV11327.1
OG0002213	CCC27378.1	ALV11332.1
OG0002214	CCC27395.1	ALV11348.1
OG0002215	CCC27396.1	ALV11349.1
OG0002216	CCC27397.1	ALV11350.1
OG0002217	CCC27402.1	ALV11355.1
OG0002218	CCC27404.1	ALV11357.1
OG0002219	CCC27405.1	ALV11358.1
OG0002220	CCC27406.1	ALV11359.1
OG0002221	CCC27409.1	ALV11361.1
OG0002222	CCC27412.1	ALV11364.1
OG0002223	CCC27415.1	ALV11367.1
OG0002224	CCC27428.1	ALV11377.1
OG0002225	CCC27444.1	ALV11383.1
OG0002226	CCC27447.1	ALV11386.1
OG0002227	CCC27449.1	ALV11387.1
OG0002228	CCC27450.1	ALV11388.1
OG0002229	CCC27459.1	ALV11396.1
OG0002230	CCC27462.1	ALV11399.1
OG0002231	CCC27463.1	ALV11400.1
OG0002232	CCC27464.1	ALV11401.1
OG0002233	CCC27465.1	ALV13049.1
OG0002234	CCC27468.1	ALV11403.1
OG0002235	CCC27469.1	ALV11404.1
OG0002236	CCC27470.1	ALV11405.1
OG0002237	CCC27471.1	ALV11407.1
OG0002238	CCC27472.1	ALV11408.1
OG0002239	CCC27477.1	ALV13051.1
OG0002240	CCC27482.1	ALV11420.1
OG0002241	CCC27483.1	ALV11421.1
OG0002242	CCC27488.1	ALV11426.1
OG0002243	CCC27490.1	ALV11428.1
OG0002244	CCC27491.1	ALV13052.1
OG0002245	CCC27492.1	ALV11429.1
OG0002246	CCC27500.1	ALV11437.1
OG0002247	CCC27502.1	ALV11439.1
OG0002248	CCC27503.1	ALV11440.1
OG0002249	CCC27508.1	ALV11446.1
OG0002250	CCC27510.1	ALV11448.1
OG0002251	CCC27511.1	ALV13054.1
OG0002252	CCC27515.1	ALV11452.1
OG0002253	CCC27517.1	ALV11454.1
OG0002254	CCC27520.1	ALV11457.1
OG0002255	CCC27537.1	ALV13059.1
OG0002256	CCC27540.1	ALV11471.1
OG0002257	CCC27541.1	ALV13060.1
OG0002258	CCC27542.1	ALV11472.1
OG0002259	CCC27543.1	ALV11473.1
OG0002260	CCC27550.1	ALV11479.1
OG0002261	CCC27551.1	ALV11480.1
OG0002262	CCC27558.1	ALV11486.1
OG0002263	CCC27565.1	ALV11492.1
OG0002264	CCC27571.1	ALV11498.1
OG0002265	CCC27580.1	ALV11507.1
OG0002266	CCC27583.1	ALV11510.1
OG0002267	CCC27584.1	ALV11511.1
OG0002268	CCC27585.1	ALV11512.1
OG0002269	CCC27587.1	ALV11514.1
OG0002270	CCC27588.1	ALV11515.1
OG0002271	CCC27591.1	ALV11518.1
OG0002272	CCC27595.1	ALV11522.1
OG0002273	CCC27601.1	ALV11530.1
OG0002274	CCC27602.1	ALV11531.1
OG0002275	CCC27618.1	ALV11545.1
OG0002276	CCC27638.1	ALV11564.1
OG0002277	CCC27643.1	ALV11569.1
OG0002278	CCC27647.1	ALV11573.1
OG0002279	CCC27655.1	ALV11578.1
OG0002280	CCC27657.1	ALV11580.1
OG0002281	CCC27661.1	ALV11583.1
OG0002282	CCC27662.1	ALV11584.1
OG0002283	CCC27664.1	ALV11586.1
OG0002284	CCC27665.1	ALV11587.1
OG0002285	CCC27671.1	ALV11592.1
OG0002286	CCC27684.1	ALV11605.1
OG0002287	CCC27685.1	ALV11606.1
OG0002288	CCC27688.1	ALV11608.1
OG0002289	CCC27705.1	ALV11625.1
OG0002290	CCC27708.1	ALV11628.1
OG0002291	CCC27709.1	ALV11629.1
OG0002292	CCC27711.1	ALV11631.1
OG0002293	CCC27716.1	ALV11636.1
OG0002294	CCC27717.1	ALV13075.1
OG0002295	CCC27718.1	ALV11637.1
OG0002296	CCC27722.1	ALV11639.1
OG0002297	CCC27727.1	ALV11645.1
OG0002298	CCC27741.1	ALV11655.1
OG0002299	CCC27742.1	ALV11656.1
OG0002300	CCC27743.1	ALV11657.1
OG0002301	CCC27744.1	ALV11658.1
OG0002302	CCC27748.1	ALV11661.1
OG0002303	CCC27749.1	ALV11662.1
OG0002304	CCC27753.1	ALV11665.1
OG0002305	CCC27763.1	ALV11671.1
OG0002306	CCC27765.1	ALV11673.1
OG0002307	CCC27766.1	ALV11674.1
OG0002308	CCC27767.1	ALV11675.1
OG0002309	CCC27768.1	ALV11676.1
OG0002310	CCC27778.1	ALV11685.1
OG0002311	CCC27785.1	ALV11691.1
OG0002312	CCC27786.1	ALV13087.1
OG0002313	CCC27787.1	ALV11692.1
OG0002314	CCC27789.1	ALV11694.1
OG0002315	CCC27796.1	ALV11701.1
OG0002316	CCC27805.1	ALV11709.1
OG0002317	CCC27818.1	ALV13089.1
OG0002318	CCC27819.1	ALV11720.1
OG0002319	CCC27820.1	ALV13090.1
OG0002320	CCC27824.1	ALV11724.1
OG0002321	CCC27825.1	ALV11725.1
OG0002322	CCC27826.1	ALV11726.1
OG0002324	CCC27840.1	ALV11738.1
OG0002325	CCC27841.1	ALV11739.1
OG0002326	CCC27848.1	ALV13092.1
OG0002327	CCC27853.1	ALV11751.1
OG0002328	CCC27856.1	ALV11755.1
OG0002329	CCC27862.1	ALV11760.1
OG0002330	CCC27863.1	ALV11761.1
OG0002331	CCC27864.1	ALV11762.1
OG0002332	CCC27865.1	ALV11763.1
OG0002333	CCC27872.1	ALV11770.1
OG0002334	CCC27874.1	ALV11771.1
OG0002335	CCC27875.1	ALV11772.1
OG0002336	CCC27885.1	ALV12708.1, ALV11783.1
OG0002337	CCC27906.1	ALV11802.1
OG0002338	CCC27912.1	ALV11808.1
OG0002339	CCC27915.1	ALV11811.1
OG0002340	CCC27917.1	ALV11813.1
OG0002341	CCC27920.1	ALV11816.1
OG0002342	CCC27922.1	ALV11818.1
OG0002343	CCC27923.1	ALV13099.1
OG0002344	CCC27924.1	ALV11819.1
OG0002345	CCC27925.1	ALV11820.1
OG0002346	CCC27926.1	ALV11821.1
OG0002347	CCC27927.1	ALV11822.1
OG0002348	CCC27929.1	ALV13100.1
OG0002349	CCC27931.1	ALV11825.1
OG0002350	CCC27932.1	ALV11828.1
OG0002351	CCC27933.1	ALV11829.1
OG0002352	CCC27935.1	ALV11831.1
OG0002353	CCC27937.1	ALV11833.1
OG0002354	CCC27942.1	ALV11839.1
OG0002355	CCC27949.1	ALV11846.1
OG0002356	CCC27951.1	ALV13103.1
OG0002357	CCC27952.1	ALV11847.1
OG0002358	CCC27953.1	ALV11848.1
OG0002359	CCC27954.1	ALV11849.1
OG0002360	CCC27958.1	ALV11853.1
OG0002361	CCC27967.1	ALV11861.1
OG0002362	CCC27970.1	ALV11864.1
OG0002363	CCC27973.1	ALV11866.1
OG0002364	CCC27979.1	ALV11872.1
OG0002365	CCC27985.1	ALV11877.1
OG0002366	CCC27986.1	ALV11878.1
OG0002367	CCC27989.1	ALV13106.1
