Orthogroup	Mbovis	Mafric
OG0001728	ALV09509.1	CCC25324.1
OG0001729	ALV12796.1	CCC25325.1
OG0001730	ALV09510.1	CCC25326.1
OG0001731	ALV09511.1	CCC25327.1
OG0001732	ALV09512.1	CCC25328.1
OG0001733	ALV09515.1	CCC25331.1
OG0001734	ALV09516.1	CCC25332.1
OG0001735	ALV09517.1	CCC25333.1
OG0001736	ALV09519.1	CCC25335.1
OG0001737	ALV09522.1	CCC25338.1
OG0001738	ALV09526.1	CCC25342.1
OG0001739	ALV09531.1	CCC25347.1
OG0001740	ALV09532.1	CCC25348.1
OG0001741	ALV09533.1	CCC25349.1
OG0001742	ALV12797.1	CCC25367.1
OG0001743	ALV09552.1	CCC25368.1
OG0001744	ALV09553.1	CCC25369.1
OG0001745	ALV12798.1	CCC25370.1
OG0001746	ALV09563.1	CCC25380.1
OG0001747	ALV09564.1	CCC25381.1
OG0001748	ALV09569.1	CCC25386.1
OG0001749	ALV09570.1	CCC25387.1
OG0001750	ALV12799.1	CCC25388.1
OG0001751	ALV12800.1	CCC25390.1
OG0001752	ALV09586.1	CCC25406.1
OG0001753	ALV12801.1	CCC25407.1
OG0001754	ALV09595.1	CCC25418.1
OG0001755	ALV09609.1	CCC25433.1
OG0001756	ALV09613.1	CCC25437.1
OG0001757	ALV09615.1	CCC25439.1
OG0001758	ALV09616.1	CCC25440.1
OG0001759	ALV09617.1	CCC25441.1
OG0001760	ALV09626.1	CCC25451.1
OG0001761	ALV09629.1	CCC25455.1
OG0001762	ALV12806.1	CCC25459.1
OG0001763	ALV09635.1	CCC25463.1
OG0001764	ALV09644.1	CCC25472.1
OG0001765	ALV09646.1	CCC25474.1
OG0001766	ALV09654.1	CCC25482.1
OG0001767	ALV09655.1	CCC25483.1
OG0001768	ALV09658.1	CCC25486.1
OG0001769	ALV09659.1	CCC25487.1
OG0001770	ALV09665.1	CCC25493.1
OG0001771	ALV09666.1	CCC25494.1
OG0001772	ALV09667.1	CCC25495.1
OG0001773	ALV09670.1	CCC25498.1
OG0001774	ALV12808.1	CCC25501.1
OG0001775	ALV09673.1	CCC25502.1
OG0001776	ALV09679.1	CCC25508.1
OG0001777	ALV09683.1	CCC25512.1
OG0001778	ALV09686.1	CCC25515.1
OG0001779	ALV09687.1	CCC25517.1
OG0001780	ALV09696.1	CCC25526.1
OG0001781	ALV09700.1	CCC25530.1
OG0001782	ALV09702.1	CCC25532.1
OG0001783	ALV09703.1	CCC25533.1
OG0001784	ALV09704.1	CCC25534.1
OG0001785	ALV12812.1	CCC25535.1
OG0001786	ALV09705.1	CCC25536.1
OG0001787	ALV09711.1	CCC25542.1
OG0001788	ALV12814.1	CCC25549.1
OG0001789	ALV09717.1	CCC25550.1
OG0001790	ALV09725.1	CCC25560.1
OG0001791	ALV09726.1	CCC25561.1
OG0001792	ALV09729.1	CCC25568.1
OG0001793	ALV09731.1	CCC25570.1
OG0001794	ALV09736.1	CCC25576.1
OG0001795	ALV09739.1	CCC25579.1
OG0001796	ALV09746.1	CCC25587.1
OG0001797	ALV09749.1	CCC25592.1
OG0001798	ALV09751.1	CCC25595.1
OG0001799	ALV09752.1	CCC25596.1
OG0001800	ALV09753.1	CCC25597.1
OG0001801	ALV09757.1	CCC25601.1
OG0001802	ALV12826.1	CCC25602.1
OG0001803	ALV09766.1	CCC25612.1
OG0001804	ALV09768.1	CCC25614.1
OG0001805	ALV09769.1	CCC25615.1
OG0001806	ALV09770.1	CCC25616.1
OG0001807	ALV09771.1	CCC25617.1
OG0001808	ALV09772.1	CCC25618.1
OG0001809	ALV09773.1	CCC25619.1
OG0001810	ALV09774.1	CCC25620.1
OG0001811	ALV09784.1	CCC25630.1
OG0001812	ALV09785.1	CCC25631.1
OG0001813	ALV09789.1	CCC25636.1
OG0001814	ALV09792.1	CCC25639.1
OG0001815	ALV12830.1	CCC25643.1
OG0001816	ALV09796.1	CCC25644.1
OG0001817	ALV09797.1	CCC25645.1
OG0001818	ALV09808.1	CCC25658.1
OG0001819	ALV09811.1	CCC25662.1
OG0001820	ALV09812.1	CCC25663.1
OG0001821	ALV09814.1	CCC25665.1
OG0001822	ALV09828.1	CCC25681.1
OG0001823	ALV09839.1	CCC25691.1
OG0001824	ALV12838.1	CCC25698.1
OG0001825	ALV09845.1	CCC25699.1
OG0001826	ALV09850.1	CCC25704.1
OG0001827	ALV09851.1	CCC25705.1
OG0001828	ALV09852.1	CCC25706.1
OG0001829	ALV09854.1	CCC25708.1
OG0001830	ALV09855.1	CCC25710.1
OG0001831	ALV09856.1	CCC25711.1
OG0001832	ALV12840.1	CCC25712.1
OG0001833	ALV09873.1	CCC25729.1
OG0001834	ALV12841.1	CCC25730.1
OG0001835	ALV09874.1	CCC25731.1
OG0001836	ALV09877.1	CCC25734.1
OG0001837	ALV09896.1	CCC25752.1
OG0001838	ALV09897.1	CCC25753.1
OG0001839	ALV09898.1	CCC25754.1
OG0001840	ALV09899.1	CCC25755.1
OG0001841	ALV09900.1	CCC25756.1
OG0001842	ALV09904.1	CCC25761.1
OG0001843	ALV09905.1	CCC25762.1
OG0001844	ALV09909.1	CCC25767.1
OG0001845	ALV09910.1	CCC25768.1
OG0001846	ALV09911.1	CCC25769.1
OG0001847	ALV09913.1	CCC25771.1
OG0001848	ALV09914.1	CCC25772.1
OG0001849	ALV09916.1	CCC25773.1
OG0001850	ALV09917.1	CCC25774.1
OG0001851	ALV09918.1	CCC25775.1
OG0001852	ALV09919.1	CCC25776.1
OG0001853	ALV09920.1	CCC25777.1
OG0001854	ALV09921.1	CCC25778.1
OG0001855	ALV09938.1	CCC25793.1
OG0001856	ALV09953.1	CCC25809.1
OG0001857	ALV09954.1	CCC25811.1
OG0001858	ALV12846.1	CCC25817.1
OG0001859	ALV09960.1	CCC25818.1
OG0001860	ALV09961.1	CCC25819.1
OG0001861	ALV09975.1	CCC25836.1
OG0001862	ALV09976.1	CCC25837.1
OG0001863	ALV09982.1	CCC25841.1
OG0001864	ALV09987.1	CCC25846.1
OG0001865	ALV09988.1	CCC25847.1
OG0001866	ALV09989.1	CCC25848.1
OG0001867	ALV09990.1	CCC25849.1
OG0001868	ALV09993.1	CCC25853.1
OG0001869	ALV09997.1	CCC25857.1
OG0001870	ALV09999.1	CCC25859.1
OG0001871	ALV10000.1	CCC25860.1
OG0001872	ALV10002.1	CCC25862.1
OG0001873	ALV10003.1	CCC25863.1
OG0001874	ALV10008.1	CCC25867.1
OG0001875	ALV10011.1	CCC25869.1
OG0001876	ALV10012.1	CCC25870.1
OG0001877	ALV10015.1	CCC25873.1
OG0001878	ALV10022.1	CCC25880.1
OG0001879	ALV12851.1	CCC25881.1
OG0001880	ALV10024.1	CCC25883.1
OG0001881	ALV10027.1	CCC25886.1
OG0001882	ALV10029.1	CCC25888.1
OG0001883	ALV10034.1	CCC25894.1
OG0001884	ALV12854.1	CCC25900.1
OG0001885	ALV10041.1	CCC25904.1
OG0001886	ALV12856.1	CCC25908.1
OG0001887	ALV10044.1	CCC25909.1
OG0001888	ALV12857.1	CCC25910.1
OG0001889	ALV10050.1	CCC25916.1
OG0001890	ALV10053.1	CCC25919.1
OG0001891	ALV10055.1	CCC25921.1
OG0001892	ALV10058.1	CCC25924.1
OG0001893	ALV12859.1	CCC25926.1
OG0001894	ALV10063.1	CCC25932.1
OG0001895	ALV12862.1	CCC25933.1
OG0001896	ALV10066.1	CCC25936.1
OG0001897	ALV10067.1	CCC25939.1
OG0001898	ALV10072.1	CCC25945.1
OG0001899	ALV10073.1	CCC25946.1
OG0001900	ALV10074.1	CCC25947.1
OG0001901	ALV10076.1	CCC25949.1
OG0001902	ALV10077.1	CCC25950.1
OG0001903	ALV10078.1	CCC25951.1
OG0001904	ALV10081.1	CCC25954.1
OG0001905	ALV10089.1	CCC25962.1
OG0001906	ALV10090.1	CCC25963.1
OG0001907	ALV10095.1	CCC25968.1
OG0001908	ALV10096.1	CCC25970.1
OG0001909	ALV10103.1	CCC25978.1
OG0001910	ALV10104.1	CCC25979.1
OG0001911	ALV10109.1	CCC25985.1
OG0001912	ALV12869.1	CCC25987.1
OG0001913	ALV10112.1	CCC25989.1
OG0001914	ALV10124.1, ALV11777.1	CCC26000.1
OG0001915	ALV10128.1	CCC26004.1
OG0001916	ALV10131.1	CCC26008.1
OG0001917	ALV12874.1	CCC26018.1
OG0001918	ALV10140.1	CCC26020.1
OG0001919	ALV10143.1	CCC26024.1
OG0001920	ALV12877.1	CCC26026.1
OG0001921	ALV12879.1	CCC26034.1
OG0001922	ALV10155.1	CCC26039.1
OG0001923	ALV10156.1	CCC26040.1
OG0001924	ALV10168.1	CCC26052.1
OG0001925	ALV12881.1	CCC26054.1
OG0001926	ALV10170.1	CCC26055.1
OG0001927	ALV10171.1	CCC26056.1
OG0001928	ALV10172.1	CCC26057.1
OG0001929	ALV10186.1	CCC26072.1
OG0001930	ALV12886.1	CCC26081.1
OG0001931	ALV10194.1	CCC26082.1
OG0001932	ALV10195.1	CCC26083.1
OG0001933	ALV10211.1	CCC26101.1
OG0001934	ALV10213.1	CCC26103.1
OG0001935	ALV10214.1	CCC26104.1
OG0001936	ALV10219.1	CCC26109.1
OG0001937	ALV10220.1	CCC26110.1
OG0001938	ALV10222.1	CCC26112.1
OG0001939	ALV10223.1	CCC26113.1
OG0001940	ALV10224.1	CCC26114.1
OG0001941	ALV10225.1	CCC26115.1
OG0001942	ALV10226.1	CCC26116.1
OG0001943	ALV10251.1	CCC26141.1
OG0001944	ALV12892.1	CCC26142.1
OG0001945	ALV10252.1	CCC26143.1
OG0001946	ALV12893.1	CCC26144.1
OG0001947	ALV10253.1	CCC26145.1
OG0001948	ALV10254.1	CCC26146.1
OG0001949	ALV10255.1	CCC26147.1
OG0001950	ALV10256.1	CCC26148.1
OG0001951	ALV10257.1	CCC26149.1
OG0001952	ALV12894.1	CCC26150.1
OG0001953	ALV10258.1	CCC26151.1
OG0001954	ALV10260.1	CCC26154.1
OG0001955	ALV12897.1	CCC26159.1
OG0001956	ALV12898.1	CCC26160.1
OG0001957	ALV10265.1	CCC26162.1
OG0001958	ALV10272.1	CCC26169.1
OG0001959	ALV12899.1	CCC26170.1
OG0001960	ALV10287.1	CCC26184.1
OG0001961	ALV10293.1	CCC26191.1
OG0001962	ALV10303.1	CCC26201.1
OG0001963	ALV10304.1	CCC26202.1
OG0001964	ALV10307.1	CCC26205.1
OG0001965	ALV12901.1	CCC26206.1
OG0001966	ALV10309.1	CCC26208.1
OG0001967	ALV10311.1	CCC26210.1
OG0001968	ALV10312.1	CCC26211.1
OG0001969	ALV10313.1	CCC26212.1
OG0001970	ALV12902.1	CCC26213.1
OG0001971	ALV10314.1	CCC26214.1
OG0001972	ALV12903.1	CCC26218.1
OG0001973	ALV12904.1	CCC26219.1
OG0001974	ALV10319.1	CCC26222.1
OG0001975	ALV10325.1	CCC26228.1
OG0001976	ALV10326.1	CCC26229.1
OG0001977	ALV12907.1	CCC26232.1
OG0001978	ALV10337.1	CCC26241.1
OG0001979	ALV10338.1	CCC26242.1
OG0001980	ALV12908.1	CCC26243.1
OG0001981	ALV10341.1	CCC26245.1
OG0001982	ALV10346.1	CCC26250.1
OG0001983	ALV10347.1	CCC26251.1
OG0001984	ALV10349.1	CCC26253.1
OG0001985	ALV10352.1	CCC26257.1
OG0001986	ALV10361.1	CCC26267.1
OG0001987	ALV12913.1	CCC26277.1
OG0001988	ALV12914.1	CCC26278.1
OG0001989	ALV10368.1	CCC26279.1
OG0001990	ALV10369.1	CCC26280.1
OG0001991	ALV12915.1	CCC26282.1
OG0001992	ALV10381.1	CCC26295.1
OG0001993	ALV10383.1	CCC26297.1
OG0001994	ALV10389.1	CCC26302.1
OG0001995	ALV10393.1	CCC26306.1
OG0001996	ALV10394.1	CCC26307.1
OG0001997	ALV10395.1	CCC26308.1
OG0001998	ALV10396.1	CCC26309.1
OG0001999	ALV10405.1	CCC26322.1
OG0002000	ALV10408.1	CCC26325.1
OG0002001	ALV10422.1	CCC26341.1
OG0002002	ALV10425.1	CCC26344.1
OG0002003	ALV10427.1	CCC26346.1
OG0002004	ALV10428.1	CCC26349.1
OG0002005	ALV12924.1	CCC26352.1
OG0002006	ALV10430.1	CCC26353.1
OG0002007	ALV10433.1	CCC26356.1
OG0002008	ALV10436.1	CCC26361.1
OG0002009	ALV10438.1	CCC26364.1
OG0002010	ALV10449.1	CCC26377.1
OG0002011	ALV12928.1	CCC26378.1
OG0002012	ALV10451.1	CCC26380.1
OG0002013	ALV10481.1	CCC26411.1
OG0002014	ALV10486.1	CCC26417.1
OG0002015	ALV10491.1	CCC26422.1
OG0002016	ALV12932.1	CCC26423.1
OG0002017	ALV10492.1	CCC26424.1
OG0002018	ALV10493.1	CCC26425.1
OG0002019	ALV10494.1	CCC26426.1
OG0002020	ALV10509.1	CCC26442.1
OG0002021	ALV10511.1	CCC26444.1
OG0002022	ALV10513.1	CCC26446.1
OG0002023	ALV10515.1	CCC26448.1
OG0002024	ALV10516.1	CCC26449.1
OG0002025	ALV10519.1	CCC26452.1
OG0002026	ALV10520.1	CCC26453.1
OG0002027	ALV10527.1	CCC26460.1
OG0002028	ALV10531.1	CCC26463.1
OG0002029	ALV10540.1	CCC26473.1
OG0002030	ALV10543.1	CCC26476.1
OG0002031	ALV10559.1	CCC26494.1
OG0002032	ALV12938.1	CCC26495.1
OG0002033	ALV10563.1	CCC26501.1
OG0002034	ALV10579.1	CCC26519.1
OG0002035	ALV10585.1	CCC26525.1
OG0002036	ALV10586.1	CCC26526.1
OG0002037	ALV10589.1	CCC26529.1
OG0002038	ALV10600.1	CCC26538.1
OG0002039	ALV10603.1	CCC26541.1
OG0002040	ALV12944.1	CCC26548.1
OG0002041	ALV10611.1	CCC26549.1
OG0002042	ALV10630.1	CCC26568.1
OG0002043	ALV10645.1	CCC26584.1
OG0002044	ALV10648.1	CCC26587.1
OG0002045	ALV10670.1	CCC26630.1
OG0002046	ALV10671.1	CCC26631.1
OG0002047	ALV10672.1	CCC26632.1
OG0002048	ALV10681.1	CCC26641.1
OG0002049	ALV10682.1	CCC26642.1
OG0002050	ALV10688.1	CCC26649.1
OG0002051	ALV10699.1	CCC26662.1
OG0002052	ALV12956.1	CCC26666.1
OG0002053	ALV10705.1	CCC26670.1
OG0002054	ALV10712.1	CCC26681.1
OG0002055	ALV10713.1	CCC26682.1
OG0002056	ALV10722.1	CCC26692.1
OG0002057	ALV10732.1	CCC26703.1
OG0002058	ALV10733.1	CCC26704.1
OG0002059	ALV10734.1	CCC26705.1
OG0002060	ALV10735.1	CCC26706.1
OG0002061	ALV10736.1	CCC26707.1
OG0002062	ALV10740.1	CCC26711.1
OG0002063	ALV10745.1	CCC26716.1
OG0002064	ALV10746.1	CCC26718.1
OG0002065	ALV10748.1	CCC26722.1
OG0002066	ALV10775.1	CCC26754.1
OG0002067	ALV10776.1	CCC26756.1
OG0002068	ALV10792.1	CCC26774.1
OG0002069	ALV10796.1	CCC26778.1
OG0002070	ALV12969.1	CCC26779.1
OG0002071	ALV10797.1	CCC26780.1
OG0002072	ALV10807.1	CCC26791.1
OG0002073	ALV12971.1	CCC26811.1
OG0002074	ALV10826.1	CCC26812.1
OG0002075	ALV12972.1	CCC26817.1
OG0002076	ALV10834.1	CCC26821.1
OG0002077	ALV10846.1	CCC26835.1
OG0002078	ALV10847.1	CCC26837.1
OG0002079	ALV12977.1	CCC26840.1
OG0002080	ALV10852.1	CCC26843.1
OG0002081	ALV10854.1	CCC26845.1
OG0002082	ALV10856.1	CCC26847.1
OG0002083	ALV10864.1	CCC26858.1
OG0002084	ALV10870.1	CCC26864.1
OG0002085	ALV10873.1	CCC26868.1
OG0002086	ALV10874.1	CCC26869.1
OG0002087	ALV10875.1	CCC26871.1
OG0002088	ALV12982.1	CCC26873.1
OG0002089	ALV10879.1	CCC26877.1
OG0002090	ALV10880.1	CCC26878.1
OG0002091	ALV10906.1	CCC26906.1
OG0002092	ALV10908.1	CCC26908.1
OG0002093	ALV12985.1	CCC26915.1
OG0002094	ALV10915.1	CCC26916.1
OG0002095	ALV10916.1	CCC26917.1
OG0002096	ALV10925.1	CCC26926.1
OG0002097	ALV10933.1	CCC26933.1
OG0002098	ALV10934.1	CCC26934.1
OG0002100	ALV10938.1	CCC26939.1
OG0002101	ALV10948.1	CCC26949.1
OG0002102	ALV10949.1	CCC26950.1
OG0002103	ALV10950.1	CCC26951.1
OG0002104	ALV10954.1	CCC26955.1
OG0002105	ALV10957.1	CCC26958.1
OG0002106	ALV10959.1	CCC26960.1
OG0002107	ALV10960.1	CCC26961.1
OG0002108	ALV10961.1	CCC26962.1
OG0002109	ALV10964.1	CCC26965.1
OG0002110	ALV10965.1	CCC26966.1
OG0002111	ALV10966.1	CCC26967.1
OG0002112	ALV12987.1	CCC26970.1
OG0002113	ALV10969.1	CCC26971.1
OG0002114	ALV10971.1	CCC26974.1
OG0002115	ALV10974.1	CCC26977.1
OG0002116	ALV12989.1	CCC26980.1
OG0002117	ALV10977.1	CCC26983.1
OG0002118	ALV10978.1	CCC26985.1
OG0002119	ALV10979.1	CCC26986.1
OG0002120	ALV10980.1	CCC26987.1
OG0002121	ALV10984.1	CCC26990.1
OG0002122	ALV10985.1	CCC26991.1
OG0002123	ALV10993.1	CCC27001.1
OG0002124	ALV10994.1	CCC27002.1
OG0002125	ALV12993.1	CCC27003.1
OG0002126	ALV11002.1	CCC27013.1
OG0002127	ALV11004.1	CCC27015.1
OG0002128	ALV11006.1	CCC27018.1
OG0002129	ALV11008.1	CCC27021.1
OG0002130	ALV11010.1	CCC27023.1
OG0002131	ALV11012.1	CCC27025.1
OG0002132	ALV11015.1	CCC27028.1
OG0002133	ALV11017.1	CCC27031.1
OG0002134	ALV11031.1	CCC27045.1
OG0002135	ALV12998.1	CCC27053.1
OG0002136	ALV11042.1	CCC27056.1
OG0002137	ALV11044.1	CCC27059.1
OG0002138	ALV11045.1	CCC27060.1
OG0002139	ALV11051.1	CCC27065.1
OG0002140	ALV11061.1	CCC27073.1
OG0002141	ALV11069.1	CCC27082.1
OG0002142	ALV11072.1	CCC27086.1
OG0002143	ALV11088.1	CCC27103.1
OG0002144	ALV13003.1	CCC27104.1
OG0002145	ALV11093.1	CCC27110.1
OG0002146	ALV11100.1	CCC27118.1
OG0002147	ALV11101.1	CCC27119.1
OG0002148	ALV11103.1	CCC27121.1
OG0002149	ALV11108.1	CCC27127.1
OG0002150	ALV11109.1	CCC27128.1
OG0002151	ALV11111.1	CCC27130.1
OG0002152	ALV11112.1	CCC27131.1
OG0002153	ALV11113.1	CCC27132.1
OG0002154	ALV13007.1	CCC27134.1
OG0002155	ALV11117.1	CCC27138.1
OG0002156	ALV11119.1	CCC27140.1
OG0002157	ALV11120.1	CCC27141.1
OG0002158	ALV11121.1	CCC27142.1
OG0002160	ALV11124.1	CCC27147.1
OG0002161	ALV11127.1	CCC27149.1
OG0002162	ALV11128.1	CCC27150.1
OG0002163	ALV11129.1	CCC27151.1
OG0002164	ALV11130.1	CCC27152.1
OG0002165	ALV13009.1	CCC27156.1
OG0002166	ALV11138.1	CCC27161.1
OG0002167	ALV11139.1	CCC27162.1
OG0002168	ALV11140.1	CCC27163.1
OG0002169	ALV11141.1	CCC27164.1
OG0002170	ALV13010.1	CCC27173.1
OG0002171	ALV11151.1	CCC27174.1
OG0002172	ALV11166.1	CCC27190.1
OG0002173	ALV11171.1	CCC27196.1
OG0002174	ALV11176.1	CCC27202.1
OG0002175	ALV11186.1	CCC27211.1
OG0002176	ALV11192.1	CCC27219.1
OG0002177	ALV11193.1	CCC27220.1
OG0002178	ALV13017.1	CCC27225.1
OG0002179	ALV11206.1	CCC27233.1
OG0002182	ALV11228.1	CCC27261.1
OG0002183	ALV13023.1	CCC27270.1
OG0002184	ALV11236.1	CCC27272.1
OG0002186	ALV11250.1	CCC27286.1
OG0002187	ALV11253.1	CCC27289.1
OG0002188	ALV11264.1	CCC27301.1
OG0002189	ALV11271.1	CCC27308.1
OG0002190	ALV13028.1	CCC27313.1
OG0002191	ALV13029.1	CCC27314.1
OG0002192	ALV11278.1	CCC27315.1
OG0002193	ALV13030.1	CCC27317.1
OG0002194	ALV11280.1	CCC27318.1
OG0002195	ALV11282.1	CCC27319.1
OG0002196	ALV13032.1	CCC27321.1
OG0002197	ALV11290.1	CCC27329.1
OG0002198	ALV13033.1	CCC27330.1
OG0002199	ALV11291.1	CCC27331.1
OG0002200	ALV11292.1	CCC27332.1
OG0002201	ALV11293.1	CCC27333.1
OG0002202	ALV13035.1	CCC27337.1
OG0002203	ALV11300.1	CCC27341.1
OG0002204	ALV11301.1	CCC27343.1
OG0002205	ALV11304.1	CCC27346.1
OG0002206	ALV11308.1	CCC27350.1
OG0002207	ALV11316.1	CCC27358.1
OG0002208	ALV11318.1	CCC27360.1
OG0002209	ALV11320.1	CCC27362.1
OG0002210	ALV11324.1	CCC27367.1
OG0002211	ALV11326.1	CCC27368.1
OG0002212	ALV11327.1	CCC27369.1
OG0002213	ALV11332.1	CCC27378.1
OG0002214	ALV11348.1	CCC27395.1
OG0002215	ALV11349.1	CCC27396.1
OG0002216	ALV11350.1	CCC27397.1
OG0002217	ALV11355.1	CCC27402.1
OG0002218	ALV11357.1	CCC27404.1
OG0002219	ALV11358.1	CCC27405.1
OG0002220	ALV11359.1	CCC27406.1
OG0002221	ALV11361.1	CCC27409.1
OG0002222	ALV11364.1	CCC27412.1
OG0002223	ALV11367.1	CCC27415.1
OG0002224	ALV11377.1	CCC27428.1
OG0002225	ALV11383.1	CCC27444.1
OG0002226	ALV11386.1	CCC27447.1
OG0002227	ALV11387.1	CCC27449.1
OG0002228	ALV11388.1	CCC27450.1
OG0002229	ALV11396.1	CCC27459.1
OG0002230	ALV11399.1	CCC27462.1
OG0002231	ALV11400.1	CCC27463.1
OG0002232	ALV11401.1	CCC27464.1
OG0002233	ALV13049.1	CCC27465.1
OG0002234	ALV11403.1	CCC27468.1
OG0002235	ALV11404.1	CCC27469.1
OG0002236	ALV11405.1	CCC27470.1
OG0002237	ALV11407.1	CCC27471.1
OG0002238	ALV11408.1	CCC27472.1
OG0002239	ALV13051.1	CCC27477.1
OG0002240	ALV11420.1	CCC27482.1
OG0002241	ALV11421.1	CCC27483.1
OG0002242	ALV11426.1	CCC27488.1
OG0002243	ALV11428.1	CCC27490.1
OG0002244	ALV13052.1	CCC27491.1
OG0002245	ALV11429.1	CCC27492.1
OG0002246	ALV11437.1	CCC27500.1
OG0002247	ALV11439.1	CCC27502.1
OG0002248	ALV11440.1	CCC27503.1
OG0002249	ALV11446.1	CCC27508.1
OG0002250	ALV11448.1	CCC27510.1
OG0002251	ALV13054.1	CCC27511.1
OG0002252	ALV11452.1	CCC27515.1
OG0002253	ALV11454.1	CCC27517.1
OG0002254	ALV11457.1	CCC27520.1
OG0002255	ALV13059.1	CCC27537.1
OG0002256	ALV11471.1	CCC27540.1
OG0002257	ALV13060.1	CCC27541.1
OG0002258	ALV11472.1	CCC27542.1
OG0002259	ALV11473.1	CCC27543.1
OG0002260	ALV11479.1	CCC27550.1
OG0002261	ALV11480.1	CCC27551.1
OG0002262	ALV11486.1	CCC27558.1
OG0002263	ALV11492.1	CCC27565.1
OG0002264	ALV11498.1	CCC27571.1
OG0002265	ALV11507.1	CCC27580.1
OG0002266	ALV11510.1	CCC27583.1
OG0002267	ALV11511.1	CCC27584.1
OG0002268	ALV11512.1	CCC27585.1
OG0002269	ALV11514.1	CCC27587.1
OG0002270	ALV11515.1	CCC27588.1
OG0002271	ALV11518.1	CCC27591.1
OG0002272	ALV11522.1	CCC27595.1
OG0002273	ALV11530.1	CCC27601.1
OG0002274	ALV11531.1	CCC27602.1
OG0002275	ALV11545.1	CCC27618.1
OG0002276	ALV11564.1	CCC27638.1
OG0002277	ALV11569.1	CCC27643.1
OG0002278	ALV11573.1	CCC27647.1
OG0002279	ALV11578.1	CCC27655.1
OG0002280	ALV11580.1	CCC27657.1
OG0002281	ALV11583.1	CCC27661.1
OG0002282	ALV11584.1	CCC27662.1
OG0002283	ALV11586.1	CCC27664.1
OG0002284	ALV11587.1	CCC27665.1
OG0002285	ALV11592.1	CCC27671.1
OG0002286	ALV11605.1	CCC27684.1
OG0002287	ALV11606.1	CCC27685.1
OG0002288	ALV11608.1	CCC27688.1
OG0002289	ALV11625.1	CCC27705.1
OG0002290	ALV11628.1	CCC27708.1
OG0002291	ALV11629.1	CCC27709.1
OG0002292	ALV11631.1	CCC27711.1
OG0002293	ALV11636.1	CCC27716.1
OG0002294	ALV13075.1	CCC27717.1
OG0002295	ALV11637.1	CCC27718.1
OG0002296	ALV11639.1	CCC27722.1
OG0002297	ALV11645.1	CCC27727.1
OG0002298	ALV11655.1	CCC27741.1
OG0002299	ALV11656.1	CCC27742.1
OG0002300	ALV11657.1	CCC27743.1
OG0002301	ALV11658.1	CCC27744.1
OG0002302	ALV11661.1	CCC27748.1
OG0002303	ALV11662.1	CCC27749.1
OG0002304	ALV11665.1	CCC27753.1
OG0002305	ALV11671.1	CCC27763.1
OG0002306	ALV11673.1	CCC27765.1
OG0002307	ALV11674.1	CCC27766.1
OG0002308	ALV11675.1	CCC27767.1
OG0002309	ALV11676.1	CCC27768.1
OG0002310	ALV11685.1	CCC27778.1
OG0002311	ALV11691.1	CCC27785.1
OG0002312	ALV13087.1	CCC27786.1
OG0002313	ALV11692.1	CCC27787.1
OG0002314	ALV11694.1	CCC27789.1
OG0002315	ALV11701.1	CCC27796.1
OG0002316	ALV11709.1	CCC27805.1
OG0002317	ALV13089.1	CCC27818.1
OG0002318	ALV11720.1	CCC27819.1
OG0002319	ALV13090.1	CCC27820.1
OG0002320	ALV11724.1	CCC27824.1
OG0002321	ALV11725.1	CCC27825.1
OG0002322	ALV11726.1	CCC27826.1
OG0002324	ALV11738.1	CCC27840.1
OG0002325	ALV11739.1	CCC27841.1
OG0002326	ALV13092.1	CCC27848.1
OG0002327	ALV11751.1	CCC27853.1
OG0002328	ALV11755.1	CCC27856.1
OG0002329	ALV11760.1	CCC27862.1
OG0002330	ALV11761.1	CCC27863.1
OG0002331	ALV11762.1	CCC27864.1
OG0002332	ALV11763.1	CCC27865.1
OG0002333	ALV11770.1	CCC27872.1
OG0002334	ALV11771.1	CCC27874.1
OG0002335	ALV11772.1	CCC27875.1
OG0002336	ALV12708.1, ALV11783.1	CCC27885.1
OG0002337	ALV11802.1	CCC27906.1
OG0002338	ALV11808.1	CCC27912.1
OG0002339	ALV11811.1	CCC27915.1
OG0002340	ALV11813.1	CCC27917.1
OG0002341	ALV11816.1	CCC27920.1
OG0002342	ALV11818.1	CCC27922.1
OG0002343	ALV13099.1	CCC27923.1
OG0002344	ALV11819.1	CCC27924.1
OG0002345	ALV11820.1	CCC27925.1
OG0002346	ALV11821.1	CCC27926.1
OG0002347	ALV11822.1	CCC27927.1
OG0002348	ALV13100.1	CCC27929.1
OG0002349	ALV11825.1	CCC27931.1
OG0002350	ALV11828.1	CCC27932.1
OG0002351	ALV11829.1	CCC27933.1
OG0002352	ALV11831.1	CCC27935.1
OG0002353	ALV11833.1	CCC27937.1
OG0002354	ALV11839.1	CCC27942.1
OG0002355	ALV11846.1	CCC27949.1
OG0002356	ALV13103.1	CCC27951.1
OG0002357	ALV11847.1	CCC27952.1
OG0002358	ALV11848.1	CCC27953.1
OG0002359	ALV11849.1	CCC27954.1
OG0002360	ALV11853.1	CCC27958.1
OG0002361	ALV11861.1	CCC27967.1
OG0002362	ALV11864.1	CCC27970.1
OG0002363	ALV11866.1	CCC27973.1
OG0002364	ALV11872.1	CCC27979.1
OG0002365	ALV11877.1	CCC27985.1
OG0002366	ALV11878.1	CCC27986.1
OG0002367	ALV13106.1	CCC27989.1
