Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000143	Mavium	n1	1.0	Terminal	Mavium_AAS04667.1	Mavium_AAS04973.1, Mavium_AAS04703.1
OG0000143	Mavium	n2	1.0	Terminal	Mavium_AAS04973.1	Mavium_AAS04703.1
OG0000143	Mmicro	n5	1.0	Terminal	Mmicro_AMC59575.1	Mmicro_AMC59576.1
OG0000144	Mmicro	n2	1.0	Terminal	Mmicro_AMC59392.1	Mmicro_AMC59657.1
OG0000144	Mbovis	n4	1.0	Terminal	Mbovis_ALV10862.1	Mbovis_ALV11083.1
OG0000144	Mavium	n5	1.0	Terminal	Mavium_AAS05549.1	Mavium_AAS02346.1
OG0000145	N2	n1	1.0	Non-Terminal	Mmicro_AMC59678.1, Mbovis_ALV11099.1, Mafric_CCC27117.1	Mbovis_ALV13142.1, Mafric_CCC28204.1, Mmicro_AMC60871.1
OG0000146	N2	n1	1.0	Non-Terminal: STRIDE	Mbovis_ALV12621.1, Mafric_CCC28833.1, Mmicro_AMC61563.1	Mmicro_AMC59986.1, Mafric_CCC27390.1, Mbovis_ALV11344.1
OG0000147	Mavium	n3	1.0	Terminal	Mavium_AAS04125.1, Mavium_AAS03427.1, Mavium_AAS02461.1	Mavium_AAS04527.1
OG0000147	Mavium	n4	1.0	Terminal	Mavium_AAS04125.1, Mavium_AAS03427.1	Mavium_AAS02461.1
OG0000147	Mavium	n5	1.0	Terminal	Mavium_AAS04125.1	Mavium_AAS03427.1
OG0000148	N2	n1	0.6666666666666666	Non-Terminal	Mbovis_ALV11571.1, Mmicro_AMC60264.1	Mafric_CCC27644.1, Mmicro_AMC60263.1, Mbovis_ALV11570.1, Mafric_CCC27645.1
OG0000148	N2	n3	0.3333333333333333	Non-Terminal	Mafric_CCC27644.1, Mmicro_AMC60263.1	Mbovis_ALV11570.1, Mafric_CCC27645.1
OG0000149	N2	n2	0.6666666666666666	Non-Terminal	Mbovis_ALV13181.1, Mmicro_AMC61155.1	Mbovis_ALV11667.1, Mafric_CCC27756.1, Mmicro_AMC60394.1
OG0000150	Mavium	n3	1.0	Terminal	Mavium_AAS04640.1, Mavium_AAS04379.1	Mavium_AAS05838.1, Mavium_AAS05160.1
OG0000150	Mavium	n4	1.0	Terminal	Mavium_AAS04640.1	Mavium_AAS04379.1
OG0000150	Mavium	n5	1.0	Terminal	Mavium_AAS05838.1	Mavium_AAS05160.1
OG0000151	N2	n1	1.0	Non-Terminal	Mafric_CCC27900.1, Mmicro_AMC60543.1, Mbovis_ALV13096.1	Mafric_CCC27903.1, Mbovis_ALV11798.1, Mmicro_AMC60546.1
OG0000152	Mavium	n4	1.0	Terminal	Mavium_AAS03553.1	Mavium_AAS03554.1, Mavium_AAS06082.1
OG0000152	Mavium	n5	1.0	Terminal	Mavium_AAS03554.1	Mavium_AAS06082.1
OG0000153	Mlepra	n1	1.0	Terminal	Mlepra_CAC29636.1	Mlepra_CAC29633.1
OG0000153	N2	n2	0.6666666666666666	Non-Terminal	Mmicro_AMC60689.1, Mbovis_ALV11916.1	Mbovis_ALV11919.1, Mmicro_AMC60692.1, Mafric_CCC28037.1
OG0000154	Mavium	n4	1.0	Terminal	Mavium_AAS06699.1, Mavium_AAS03224.1	Mavium_AAS05555.1
OG0000154	Mavium	n5	1.0	Terminal	Mavium_AAS06699.1	Mavium_AAS03224.1
OG0000155	Mavium	n1	1.0	Terminal	Mavium_AAS05738.1	Mavium_AAS06068.1, Mavium_AAS06353.1, Mavium_AAS02580.1
OG0000155	Mavium	n2	1.0	Terminal	Mavium_AAS06068.1, Mavium_AAS06353.1	Mavium_AAS02580.1
OG0000155	Mavium	n3	1.0	Terminal	Mavium_AAS06068.1	Mavium_AAS06353.1
OG0000156	Mavium	n3	1.0	Terminal	Mavium_AAS05875.1	Mavium_AAS02989.1, Mavium_AAS03759.1, Mavium_AAS05673.1
OG0000156	Mavium	n4	1.0	Terminal	Mavium_AAS02989.1	Mavium_AAS03759.1, Mavium_AAS05673.1
OG0000156	Mavium	n5	1.0	Terminal	Mavium_AAS03759.1	Mavium_AAS05673.1
OG0000157	Mavium	n3	1.0	Terminal	Mavium_AAS05893.1	Mavium_AAS02413.1, Mavium_AAS02414.1, Mavium_AAS06096.1
OG0000157	Mavium	n4	1.0	Terminal	Mavium_AAS02413.1, Mavium_AAS02414.1	Mavium_AAS06096.1
OG0000157	Mavium	n5	1.0	Terminal	Mavium_AAS02413.1	Mavium_AAS02414.1
OG0000158	Mbovis	n4	1.0	Terminal	Mbovis_ALV12237.1	Mbovis_ALV12254.1, Mbovis_ALV12220.1
OG0000158	Mbovis	n5	1.0	Terminal	Mbovis_ALV12254.1	Mbovis_ALV12220.1
OG0000159	Mbovis	n4	1.0	Terminal	Mbovis_ALV12239.1	Mbovis_ALV12222.1, Mbovis_ALV12256.1
OG0000159	Mbovis	n5	1.0	Terminal	Mbovis_ALV12222.1	Mbovis_ALV12256.1
OG0000160	Mbovis	n3	1.0	Terminal	Mbovis_ALV12240.1	Mbovis_ALV12257.1, Mbovis_ALV12223.1
OG0000160	Mbovis	n4	1.0	Terminal	Mbovis_ALV12257.1	Mbovis_ALV12223.1
OG0000160	Mavium	n5	1.0	Terminal	Mavium_AAS05976.1	Mavium_AAS05035.1
OG0000161	Mbovis	n4	1.0	Terminal	Mbovis_ALV12259.1	Mbovis_ALV12242.1, Mbovis_ALV12225.1
OG0000161	Mbovis	n5	1.0	Terminal	Mbovis_ALV12242.1	Mbovis_ALV12225.1
OG0000162	Mbovis	n4	1.0	Terminal	Mbovis_ALV12260.1	Mbovis_ALV12243.1, Mbovis_ALV12226.1
OG0000162	Mbovis	n5	1.0	Terminal	Mbovis_ALV12243.1	Mbovis_ALV12226.1
OG0000163	Mbovis	n4	1.0	Terminal	Mbovis_ALV12246.1	Mbovis_ALV12263.1, Mbovis_ALV12229.1
OG0000163	Mbovis	n5	1.0	Terminal	Mbovis_ALV12263.1	Mbovis_ALV12229.1
OG0000164	Mbovis	n4	1.0	Terminal	Mbovis_ALV12231.1	Mbovis_ALV12265.1, Mbovis_ALV12248.1
OG0000164	Mbovis	n5	1.0	Terminal	Mbovis_ALV12265.1	Mbovis_ALV12248.1
OG0000165	Mbovis	n4	1.0	Terminal	Mbovis_ALV12250.1	Mbovis_ALV12233.1, Mbovis_ALV12267.1
OG0000165	Mbovis	n5	1.0	Terminal	Mbovis_ALV12233.1	Mbovis_ALV12267.1
OG0000166	Mbovis	n4	1.0	Terminal	Mbovis_ALV12234.1	Mbovis_ALV12268.1, Mbovis_ALV12251.1
OG0000166	Mbovis	n5	1.0	Terminal	Mbovis_ALV12268.1	Mbovis_ALV12251.1
OG0000167	Mbovis	n4	1.0	Terminal	Mbovis_ALV12252.1	Mbovis_ALV12235.1, Mbovis_ALV12269.1
OG0000167	Mbovis	n5	1.0	Terminal	Mbovis_ALV12235.1	Mbovis_ALV12269.1
OG0000168	Mavium	n1	1.0	Terminal	Mavium_AAS05836.1	Mavium_AAS04269.1
OG0000168	N2	n2	0.6666666666666666	Non-Terminal	Mmicro_AMC58315.1, Mbovis_ALV12850.1	Mmicro_AMC61100.1, Mafric_CCC28413.1, Mbovis_ALV13172.1
OG0000169	Mavium	n1	1.0	Terminal	Mavium_AAS04483.1, Mavium_AAS04087.1, Mavium_AAS03263.1	Mavium_AAS05996.1
OG0000169	Mavium	n2	1.0	Terminal	Mavium_AAS04483.1, Mavium_AAS04087.1	Mavium_AAS03263.1
OG0000169	Mavium	n3	1.0	Terminal	Mavium_AAS04483.1	Mavium_AAS04087.1
OG0000170	Mavium	n3	1.0	Terminal	Mavium_AAS06009.1	Mavium_AAS04007.1, Mavium_AAS04392.1, Mavium_AAS06647.1
OG0000170	Mavium	n4	1.0	Terminal	Mavium_AAS04007.1	Mavium_AAS04392.1, Mavium_AAS06647.1
OG0000170	Mavium	n5	1.0	Terminal	Mavium_AAS04392.1	Mavium_AAS06647.1
OG0000171	N2	n2	0.6666666666666666	Non-Terminal	Mbovis_ALV12301.1, Mmicro_AMC61129.1, Mafric_CCC28439.1	Mafric_CCC28430.1, Mbovis_ALV12291.1
OG0000172	N2	n0	0.6666666666666666	Non-Terminal	Mbovis_ALV12358.1, Mmicro_AMC61205.1, Mafric_CCC28508.1	Mmicro_AMC61207.1, Mmicro_AMC61212.1, Mafric_CCC28513.1, Mmicro_AMC61215.1
OG0000172	N2	n3	0.3333333333333333	Non-Terminal	Mmicro_AMC61207.1, Mmicro_AMC61212.1	Mafric_CCC28513.1, Mmicro_AMC61215.1
OG0000172	Mmicro	n4	1.0	Terminal	Mmicro_AMC61207.1	Mmicro_AMC61212.1
OG0000173	Mavium	n3	1.0	Terminal	Mavium_AAS02843.1	Mavium_AAS04906.1, Mavium_AAS03778.1, Mavium_AAS04656.1
OG0000173	Mavium	n4	1.0	Terminal	Mavium_AAS04906.1	Mavium_AAS03778.1, Mavium_AAS04656.1
OG0000173	Mavium	n5	1.0	Terminal	Mavium_AAS03778.1	Mavium_AAS04656.1
OG0000174	Mavium	n3	1.0	Terminal	Mavium_AAS02815.1	Mavium_AAS03769.1, Mavium_AAS03017.1, Mavium_AAS03010.1
OG0000174	Mavium	n4	1.0	Terminal	Mavium_AAS03769.1	Mavium_AAS03017.1, Mavium_AAS03010.1
OG0000174	Mavium	n5	1.0	Terminal	Mavium_AAS03017.1	Mavium_AAS03010.1
OG0000175	Mavium	n4	1.0	Terminal	Mavium_AAS05012.1, Mavium_AAS06816.1	Mavium_AAS02743.1
OG0000175	Mavium	n5	1.0	Terminal	Mavium_AAS05012.1	Mavium_AAS06816.1
OG0000176	N1	n0	0.75	Non-Terminal	Mafric_CCC28818.1, Mmicro_AMC61551.1, Mbovis_ALV12612.1, Mavium_AAS02448.1	Mavium_AAS02664.1, Mafric_CCC28812.1, Mmicro_AMC61546.1
OG0000177	Mavium	n4	1.0	Terminal	Mavium_AAS02901.1	Mavium_AAS02643.1, Mavium_AAS02578.1
OG0000177	Mavium	n5	1.0	Terminal	Mavium_AAS02643.1	Mavium_AAS02578.1
OG0000178	Mavium	n3	1.0	Terminal	Mavium_AAS05939.1, Mavium_AAS05941.1, Mavium_AAS03538.1	Mavium_AAS02576.1
OG0000178	Mavium	n4	1.0	Terminal	Mavium_AAS05939.1, Mavium_AAS05941.1	Mavium_AAS03538.1
OG0000178	Mavium	n5	1.0	Terminal	Mavium_AAS05939.1	Mavium_AAS05941.1
OG0000179	Mavium	n4	1.0	Terminal	Mavium_AAS04136.1, Mavium_AAS04135.1	Mavium_AAS02551.1
OG0000179	Mavium	n5	1.0	Terminal	Mavium_AAS04136.1	Mavium_AAS04135.1
OG0000180	Mavium	n0	1.0	Terminal	Mavium_AAS04038.1	Mavium_AAS04053.1, Mavium_AAS04165.1, Mavium_AAS02668.1, Mavium_AAS06261.1, Mavium_AAS04105.1, Mavium_AAS05891.1
OG0000180	Mavium	n1	1.0	Terminal	Mavium_AAS04053.1, Mavium_AAS04165.1, Mavium_AAS02668.1, Mavium_AAS06261.1	Mavium_AAS04105.1, Mavium_AAS05891.1
OG0000180	Mavium	n2	1.0	Terminal	Mavium_AAS04053.1, Mavium_AAS04165.1, Mavium_AAS02668.1	Mavium_AAS06261.1
OG0000180	Mavium	n3	1.0	Terminal	Mavium_AAS04053.1	Mavium_AAS04165.1, Mavium_AAS02668.1
OG0000180	Mavium	n4	1.0	Terminal	Mavium_AAS04165.1	Mavium_AAS02668.1
OG0000180	Mavium	n5	1.0	Terminal	Mavium_AAS04105.1	Mavium_AAS05891.1
OG0000181	Mavium	n2	1.0	Terminal	Mavium_AAS03938.1	Mavium_AAS05811.1, Mavium_AAS06141.1, Mavium_AAS05876.1, Mavium_AAS06742.1
OG0000181	Mavium	n3	1.0	Terminal	Mavium_AAS05811.1	Mavium_AAS06141.1, Mavium_AAS05876.1, Mavium_AAS06742.1
OG0000181	Mavium	n4	1.0	Terminal	Mavium_AAS06141.1	Mavium_AAS05876.1, Mavium_AAS06742.1
OG0000181	Mavium	n5	1.0	Terminal	Mavium_AAS05876.1	Mavium_AAS06742.1
OG0000182	N1	n0	0.5	Non-Terminal	Mmicro_AMC57455.1, Mbovis_ALV09300.1, Mafric_CCC25095.1, Mavium_AAS05039.1	Mmicro_AMC57454.1, Mavium_AAS03971.1
OG0000183	Mlepra	n4	1.0	Terminal	Mlepra_CAC29904.1	Mlepra_CAC32224.1
OG0000184	N2	n0	1.0	Non-Terminal	Mbovis_ALV13071.1, Mafric_CCC27650.1, Mmicro_AMC60269.1	Mbovis_ALV09349.1, Mmicro_AMC57512.1, Mafric_CCC25146.1
OG0000185	N2	n0	1.0	Non-Terminal	Mmicro_AMC60270.1, Mbovis_ALV11575.1, Mafric_CCC27651.1	Mafric_CCC25147.1, Mmicro_AMC57513.1, Mbovis_ALV09350.1
OG0000186	Mavium	n2	1.0	Terminal	Mavium_AAS06226.1	Mavium_AAS06072.1
OG0000187	Mavium	n3	1.0	Terminal	Mavium_AAS06089.1	Mavium_AAS02582.1, Mavium_AAS05670.1
OG0000187	Mavium	n4	1.0	Terminal	Mavium_AAS02582.1	Mavium_AAS05670.1
OG0000188	Mlepra	n1	1.0	Terminal	Mlepra_CAC32161.1	Mlepra_CAC29632.1
OG0000189	Mavium	n1	1.0	Terminal	Mavium_AAS02348.1, Mavium_AAS06111.1	Mavium_AAS06167.1
OG0000189	Mavium	n2	1.0	Terminal	Mavium_AAS02348.1	Mavium_AAS06111.1
OG0000190	Mavium	n4	1.0	Terminal	Mavium_AAS06296.1	Mavium_AAS06182.1
OG0000191	Mavium	n3	1.0	Terminal	Mavium_AAS06185.1	Mavium_AAS02472.1, Mavium_AAS06211.1
OG0000191	Mavium	n4	1.0	Terminal	Mavium_AAS02472.1	Mavium_AAS06211.1
OG0000192	Mavium	n1	1.0	Terminal	Mavium_AAS03802.1, Mavium_AAS04671.1	Mavium_AAS06199.1
OG0000192	Mavium	n2	1.0	Terminal	Mavium_AAS03802.1	Mavium_AAS04671.1
OG0000193	Mavium	n1	1.0	Terminal	Mavium_AAS06201.1	Mavium_AAS04726.1, Mavium_AAS04722.1
OG0000193	Mavium	n2	1.0	Terminal	Mavium_AAS04726.1	Mavium_AAS04722.1
OG0000194	Mavium	n3	1.0	Terminal	Mavium_AAS06268.1	Mavium_AAS04579.1, Mavium_AAS05743.1
OG0000194	Mavium	n4	1.0	Terminal	Mavium_AAS04579.1	Mavium_AAS05743.1
OG0000195	N2	n0	1.0	Non-Terminal	Mmicro_AMC58262.1, Mbovis_ALV09970.1, Mafric_CCC25831.1	Mbovis_ALV09534.1, Mmicro_AMC57738.1, Mafric_CCC25350.1
OG0000196	Mavium	n3	1.0	Terminal	Mavium_AAS04067.1, Mavium_AAS06050.1	Mavium_AAS06347.1
OG0000196	Mavium	n4	1.0	Terminal	Mavium_AAS04067.1	Mavium_AAS06050.1
OG0000197	Mavium	n4	1.0	Terminal	Mavium_AAS06390.1	Mavium_AAS05667.1
OG0000198	Mavium	n4	1.0	Terminal	Mavium_AAS04012.1	Mavium_AAS06392.1
OG0000199	Mavium	n1	1.0	Terminal	Mavium_AAS02418.1, Mavium_AAS02417.1	Mavium_AAS06472.1
OG0000199	Mavium	n2	1.0	Terminal	Mavium_AAS02418.1	Mavium_AAS02417.1
OG0000200	Mavium	n4	1.0	Terminal	Mavium_AAS06532.1	Mavium_AAS05822.1
OG0000201	Mmicro	n4	1.0	Terminal	Mmicro_AMC57981.1	Mmicro_AMC57980.1
OG0000202	Mavium	n4	1.0	Terminal	Mavium_AAS05284.1	Mavium_AAS06543.1
OG0000203	Mmicro	n4	1.0	Terminal	Mmicro_AMC57998.1	Mmicro_AMC57999.1
OG0000204	Mavium	n4	1.0	Terminal	Mavium_AAS06589.1	Mavium_AAS04081.1
OG0000205	Mavium	n2	1.0	Terminal	Mavium_AAS03982.1	Mavium_AAS06605.1
OG0000206	N2	n1	0.6666666666666666	Non-Terminal	Mafric_CCC25680.1, Mbovis_ALV09827.1, Mmicro_AMC58101.1	Mafric_CCC28074.1, Mbovis_ALV11953.1
OG0000207	N2	n0	1.0	Non-Terminal	Mafric_CCC25707.1, Mmicro_AMC58128.1, Mbovis_ALV09853.1	Mafric_CCC25955.1, Mmicro_AMC58398.1, Mbovis_ALV10082.1
OG0000208	Mavium	n1	1.0	Terminal	Mavium_AAS03641.1, Mavium_AAS02782.1	Mavium_AAS06678.1
OG0000208	Mavium	n2	1.0	Terminal	Mavium_AAS03641.1	Mavium_AAS02782.1
OG0000209	Mavium	n4	1.0	Terminal	Mavium_AAS06693.1	Mavium_AAS02681.1
OG0000210	Mmicro	n4	1.0	Terminal	Mmicro_AMC58232.1	Mmicro_AMC58231.1
OG0000211	Mavium	n3	1.0	Terminal	Mavium_AAS02446.1, Mavium_AAS02669.1	Mavium_AAS06744.1
OG0000211	Mavium	n4	1.0	Terminal	Mavium_AAS02446.1	Mavium_AAS02669.1
OG0000212	Mavium	n1	1.0	Terminal	Mavium_AAS02349.1, Mavium_AAS02467.1	Mavium_AAS06764.1
OG0000212	Mavium	n2	1.0	Terminal	Mavium_AAS02349.1	Mavium_AAS02467.1
OG0000213	Mavium	n1	1.0	Terminal	Mavium_AAS05940.1, Mavium_AAS03539.1	Mavium_AAS02909.1
OG0000213	Mavium	n2	1.0	Terminal	Mavium_AAS05940.1	Mavium_AAS03539.1
OG0000214	Mavium	n3	1.0	Terminal	Mavium_AAS02912.1	Mavium_AAS06052.1, Mavium_AAS04683.1
OG0000214	Mavium	n4	1.0	Terminal	Mavium_AAS06052.1	Mavium_AAS04683.1
OG0000215	Mavium	n1	1.0	Terminal	Mavium_AAS05693.1, Mavium_AAS02936.1	Mavium_AAS02935.1
OG0000215	Mavium	n2	1.0	Terminal	Mavium_AAS05693.1	Mavium_AAS02936.1
OG0000216	Mavium	n2	1.0	Terminal	Mavium_AAS02972.1	Mavium_AAS02449.1
OG0000217	Mavium	n2	1.0	Terminal	Mavium_AAS03106.1	Mavium_AAS04031.1
OG0000218	Mavium	n2	1.0	Terminal	Mavium_AAS03107.1	Mavium_AAS04032.1
OG0000219	Mavium	n2	1.0	Terminal	Mavium_AAS06460.1	Mavium_AAS03136.1
OG0000220	Mavium	n4	1.0	Terminal	Mavium_AAS03141.1	Mavium_AAS03204.1
OG0000221	Mavium	n2	1.0	Terminal	Mavium_AAS02470.1	Mavium_AAS03150.1
OG0000222	Mavium	n4	1.0	Terminal	Mavium_AAS02969.1	Mavium_AAS03190.1
OG0000223	Mavium	n4	1.0	Terminal	Mavium_AAS02970.1	Mavium_AAS03191.1
OG0000224	Mavium	n3	1.0	Terminal	Mavium_AAS03227.1	Mavium_AAS03040.1, Mavium_AAS05744.1
OG0000224	Mavium	n4	1.0	Terminal	Mavium_AAS03040.1	Mavium_AAS05744.1
OG0000225	Mavium	n3	1.0	Terminal	Mavium_AAS06757.1	Mavium_AAS02368.1, Mavium_AAS02891.1
OG0000225	Mavium	n4	1.0	Terminal	Mavium_AAS02368.1	Mavium_AAS02891.1
OG0000226	Mavium	n4	1.0	Terminal	Mavium_AAS03307.1	Mavium_AAS05681.1
OG0000227	N2	n0	1.0	Non-Terminal	Mafric_CCC26118.1, Mmicro_AMC58591.1, Mbovis_ALV10228.1	Mafric_CCC28468.1, Mbovis_ALV13183.1, Mmicro_AMC61161.1
OG0000228	N2	n0	1.0	Non-Terminal	Mbovis_ALV10235.1, Mafric_CCC26239.1, Mmicro_AMC58598.1	Mafric_CCC26125.1, Mbovis_ALV10335.1, Mmicro_AMC58717.1
OG0000229	N2	n0	0.6666666666666666	Non-Terminal	Mbovis_ALV10236.1, Mmicro_AMC58599.1	Mmicro_AMC58716.1, Mbovis_ALV10334.1, Mafric_CCC26126.1, Mafric_CCC26238.1
OG0000229	Mafric	n4	1.0	Terminal	Mafric_CCC26126.1	Mafric_CCC26238.1
OG0000230	Mavium	n4	1.0	Terminal	Mavium_AAS03343.1	Mavium_AAS05601.1
OG0000231	Mavium	n4	1.0	Terminal	Mavium_AAS03346.1	Mavium_AAS05310.1
OG0000232	Mavium	n4	1.0	Terminal	Mavium_AAS04577.1	Mavium_AAS04950.1
OG0000233	N2	n1	0.6666666666666666	Non-Terminal	Mbovis_ALV10350.1, Mmicro_AMC58735.1, Mafric_CCC26254.1	Mbovis_ALV12974.1, Mmicro_AMC59357.1
OG0000234	Mavium	n4	1.0	Terminal	Mavium_AAS05787.1	Mavium_AAS04930.1
OG0000235	Mavium	n1	1.0	Terminal	Mavium_AAS04182.1, Mavium_AAS03460.1	Mavium_AAS04926.1
OG0000235	Mavium	n2	1.0	Terminal	Mavium_AAS04182.1	Mavium_AAS03460.1
OG0000236	Mavium	n1	1.0	Terminal	Mavium_AAS05775.1, Mavium_AAS02450.1	Mavium_AAS04896.1
OG0000236	Mavium	n2	1.0	Terminal	Mavium_AAS05775.1	Mavium_AAS02450.1
OG0000237	Mavium	n1	1.0	Terminal	Mavium_AAS03271.1, Mavium_AAS03153.1	Mavium_AAS04882.1
OG0000237	Mavium	n2	1.0	Terminal	Mavium_AAS03271.1	Mavium_AAS03153.1
OG0000238	N1	n0	0.5	Non-Terminal	Mavium_AAS04831.1, Mmicro_AMC58836.1, Mafric_CCC26351.1	Mavium_AAS03110.1, Mmicro_AMC58074.1, Mbovis_ALV09806.1
OG0000239	Mavium	n4	1.0	Terminal	Mavium_AAS04786.1	Mavium_AAS03303.1
OG0000240	Mavium	n2	1.0	Terminal	Mavium_AAS06321.1	Mavium_AAS04780.1
OG0000241	N1	n3	0.25	Non-Terminal	Mavium_AAS04778.1	Mbovis_ALV12929.1, Mavium_AAS02690.1
OG0000242	Mavium	n3	1.0	Terminal	Mavium_AAS04730.1	Mavium_AAS06284.1, Mavium_AAS06285.1
OG0000242	Mavium	n4	1.0	Terminal	Mavium_AAS06284.1	Mavium_AAS06285.1
OG0000243	Mavium	n3	1.0	Terminal	Mavium_AAS03068.1	Mavium_AAS04427.1, Mavium_AAS03085.1
OG0000243	Mavium	n4	1.0	Terminal	Mavium_AAS04427.1	Mavium_AAS03085.1
OG0000244	N2	n0	1.0	Non-Terminal	Mmicro_AMC61554.1, Mafric_CCC28821.1, Mbovis_ALV12614.1	Mbovis_ALV10625.1, Mafric_CCC26563.1, Mmicro_AMC59071.1
OG0000245	Mavium	n4	1.0	Terminal	Mavium_AAS05669.1	Mavium_AAS03514.1
OG0000246	Mavium	n4	1.0	Terminal	Mavium_AAS05731.1	Mavium_AAS03531.1
OG0000247	Mavium	n2	1.0	Terminal	Mavium_AAS03004.1	Mavium_AAS03544.1
OG0000248	N2	n1	0.6666666666666666	Non-Terminal	Mafric_CCC28706.1, Mmicro_AMC61430.1, Mbovis_ALV13211.1	Mafric_CCC26609.1, Mmicro_AMC59119.1
OG0000249	N2	n1	0.6666666666666666	Non-Terminal	Mmicro_AMC59122.1, Mafric_CCC26612.1	Mafric_CCC28031.1, Mbovis_ALV11913.1, Mmicro_AMC60686.1
OG0000250	Mavium	n4	1.0	Terminal	Mavium_AAS03588.1	Mavium_AAS06560.1
OG0000251	Mavium	n4	1.0	Terminal	Mavium_AAS03428.1	Mavium_AAS03607.1
OG0000252	Mavium	n4	1.0	Terminal	Mavium_AAS03626.1	Mavium_AAS06455.1
OG0000253	Mavium	n4	1.0	Terminal	Mavium_AAS03655.1	Mavium_AAS06355.1
OG0000254	Mavium	n3	1.0	Terminal	Mavium_AAS03667.1	Mavium_AAS06835.1, Mavium_AAS03066.1
OG0000254	Mavium	n4	1.0	Terminal	Mavium_AAS06835.1	Mavium_AAS03066.1
OG0000255	N1	n2	0.25	Non-Terminal	Mmicro_AMC59248.1, Mavium_AAS05705.1, Mavium_AAS03883.1	Mavium_AAS03673.1
OG0000255	Mavium	n4	1.0	Terminal	Mavium_AAS05705.1	Mavium_AAS03883.1
OG0000256	Mavium	n4	1.0	Terminal	Mavium_AAS04465.1	Mavium_AAS03725.1
OG0000257	Mavium	n4	1.0	Terminal	Mavium_AAS03727.1	Mavium_AAS03269.1
OG0000258	Mavium	n2	1.0	Terminal	Mavium_AAS03850.1	Mavium_AAS05548.1
OG0000259	N1	n2	0.5	Non-Terminal	Mbovis_ALV10967.1, Mavium_AAS03913.1	Mbovis_ALV10968.1, Mavium_AAS04398.1
OG0000260	Mavium	n4	1.0	Terminal	Mavium_AAS03134.1	Mavium_AAS03923.1
OG0000261	Mavium	n4	1.0	Terminal	Mavium_AAS03932.1	Mavium_AAS03086.1
OG0000262	Mavium	n3	1.0	Terminal	Mavium_AAS03943.1	Mavium_AAS03740.1, Mavium_AAS06384.1
OG0000262	Mavium	n4	1.0	Terminal	Mavium_AAS03740.1	Mavium_AAS06384.1
OG0000263	Mavium	n4	1.0	Terminal	Mavium_AAS03947.1	Mavium_AAS04638.1
OG0000264	Mavium	n3	1.0	Terminal	Mavium_AAS03014.1	Mavium_AAS02762.1, Mavium_AAS03962.1
OG0000264	Mavium	n4	1.0	Terminal	Mavium_AAS02762.1	Mavium_AAS03962.1
OG0000265	Mavium	n4	1.0	Terminal	Mavium_AAS06649.1	Mavium_AAS04082.1
OG0000266	Mavium	n1	1.0	Terminal	Mavium_AAS03534.1, Mavium_AAS03650.1	Mavium_AAS04789.1
OG0000266	Mavium	n2	1.0	Terminal	Mavium_AAS03534.1	Mavium_AAS03650.1
OG0000267	Mmicro	n3	1.0	Terminal	Mmicro_AMC59770.1	Mmicro_AMC59772.1, Mmicro_AMC59771.1
OG0000267	Mmicro	n4	1.0	Terminal	Mmicro_AMC59772.1	Mmicro_AMC59771.1
OG0000268	Mavium	n4	1.0	Terminal	Mavium_AAS04194.1	Mavium_AAS04375.1
OG0000269	Mlepra	n4	1.0	Terminal	Mlepra_CAC31209.1	Mlepra_CAC31303.1
OG0000270	Mavium	n3	1.0	Terminal	Mavium_AAS06396.1, Mavium_AAS05617.1	Mavium_AAS04228.1
OG0000270	Mavium	n4	1.0	Terminal	Mavium_AAS06396.1	Mavium_AAS05617.1
OG0000271	N2	n0	0.6666666666666666	Non-Terminal	Mmicro_AMC60115.1, Mafric_CCC27509.1	Mafric_CCC27258.1, Mmicro_AMC59841.1, Mbovis_ALV11225.1, Mbovis_ALV13053.1
OG0000271	Mbovis	n4	1.0	Terminal	Mbovis_ALV11225.1	Mbovis_ALV13053.1
OG0000272	N1	n3	0.25	Non-Terminal	Mavium_AAS04249.1	Mmicro_AMC59859.1, Mavium_AAS03090.1
OG0000273	Mmicro	n4	1.0	Terminal	Mmicro_AMC59862.1	Mmicro_AMC59861.1
OG0000274	Mavium	n2	1.0	Terminal	Mavium_AAS03738.1	Mavium_AAS04258.1
OG0000275	Mavium	n4	1.0	Terminal	Mavium_AAS04274.1	Mavium_AAS05613.1
OG0000276	Mavium	n4	1.0	Terminal	Mavium_AAS04312.1	Mavium_AAS06227.1
OG0000277	Mavium	n1	1.0	Terminal	Mavium_AAS06087.1, Mavium_AAS02662.1	Mavium_AAS04374.1
OG0000277	Mavium	n2	1.0	Terminal	Mavium_AAS06087.1	Mavium_AAS02662.1
OG0000278	Mavium	n2	1.0	Terminal	Mavium_AAS02684.1, Mavium_AAS04422.1	Mavium_AAS04421.1
OG0000278	Mavium	n3	1.0	Terminal	Mavium_AAS02684.1	Mavium_AAS04422.1
OG0000279	Mavium	n4	1.0	Terminal	Mavium_AAS06323.1	Mavium_AAS04456.1
OG0000280	Mavium	n4	1.0	Terminal	Mavium_AAS04485.1	Mavium_AAS04484.1
OG0000281	Mavium	n1	1.0	Terminal	Mavium_AAS04486.1, Mavium_AAS03736.1	Mavium_AAS04189.1
OG0000281	Mavium	n2	1.0	Terminal	Mavium_AAS04486.1	Mavium_AAS03736.1
